id_sentence_conll,index_phrase,index_token,form,lemma,score,annotation,phrase
fr-ud-train_03740,842,2,fort,fort,1,y,Le fort et les marchandises ont été détruits.
fr-ud-train_03740,842,5,marchandises,marchandise,10,y,Le fort et les marchandises ont été détruits.
fr-ud-train_03741,843,5,je,moi,1,y,"Pendant ce temps, je recouvrais le contenu du vase de plâtre de Paris, préalablement préparé avec de l'eau chaude."
fr-ud-train_03742,844,4,Wright,Wright,2,y,"En 1893, Wright découvre l'architecture japonaise à l'exposition colombienne de Chicago."
fr-ud-train_03744,846,1,Il,lui,40,y,"Il devient la saison suivante le troisième gardien du club, après l'arrivée de Diego Cavalieri."
fr-ud-train_03744,846,8,gardien,gardien,1,y,"Il devient la saison suivante le troisième gardien du club, après l'arrivée de Diego Cavalieri."
fr-ud-train_03744,846,17,Diego,Diego,2,y,"Il devient la saison suivante le troisième gardien du club, après l'arrivée de Diego Cavalieri."
fr-ud-train_03745,847,3,je,moi,1,y,"Quelles conclusions je dois en tirer ? """
fr-ud-train_03746,848,1,Ellie,Ellie,4,y,"Ellie lui a expliqué : « que leur père n'était jamais vraiment là », ce jusqu'à ce qu'il quitte réellement le domicile familial, peu avant que Chuck ne complète sa dernière année de lycée."
fr-ud-train_03746,848,2,lui,lui,4,y,"Ellie lui a expliqué : « que leur père n'était jamais vraiment là », ce jusqu'à ce qu'il quitte réellement le domicile familial, peu avant que Chuck ne complète sa dernière année de lycée."
fr-ud-train_03746,848,9,père,père,1,y,"Ellie lui a expliqué : « que leur père n'était jamais vraiment là », ce jusqu'à ce qu'il quitte réellement le domicile familial, peu avant que Chuck ne complète sa dernière année de lycée."
fr-ud-train_03746,848,32,Chuck,Chuck,2,y,"Ellie lui a expliqué : « que leur père n'était jamais vraiment là », ce jusqu'à ce qu'il quitte réellement le domicile familial, peu avant que Chuck ne complète sa dernière année de lycée."
fr-ud-train_03747,849,2,soldats,soldat,5,y,"Les soldats coloniaux l'auront-ils, dans l'ensemble, admiré ?"
fr-ud-train_03750,852,1,Il,lui,4,y,Il participe par ailleurs aux Jeux olympiques d'été de 2004 et à deux Championnats d'Europe Espoirs (2004 et 2006) avec les sélections espoirs portugaises.
fr-ud-train_03751,853,7,souverain,souverain,1,y,"Tandis que en 1268, le souverain Zianide Yaghmoracen Ibn Zyan tente d'occuper la région de Miliana."
fr-ud-train_03751,853,8,Zianide,Zianide,2,y,"Tandis que en 1268, le souverain Zianide Yaghmoracen Ibn Zyan tente d'occuper la région de Miliana."
fr-ud-train_03756,858,2,prélat,prélat,4,y,Ce prélat accorda à l'abbaye une partie du chef du saint dont elle porte le nom.
fr-ud-train_03756,858,6,abbaye,abbaye,4,y,Ce prélat accorda à l'abbaye une partie du chef du saint dont elle porte le nom.
fr-ud-train_03756,858,11,chef,chef,1,y,Ce prélat accorda à l'abbaye une partie du chef du saint dont elle porte le nom.
fr-ud-train_03756,858,14,saint,saint,1,y,Ce prélat accorda à l'abbaye une partie du chef du saint dont elle porte le nom.
fr-ud-train_03757,859,3,Biographie,Biographie,2,y,"Selon la Biographie universelle de Louis-Gabriel Michaud, elles sont au nombre de sept ou huit."
fr-ud-train_03757,859,6,Louis-Gabriel,Louis-Gabriel,2,y,"Selon la Biographie universelle de Louis-Gabriel Michaud, elles sont au nombre de sept ou huit."
fr-ud-train_03758,860,1,Ils,eux,4,y,"Ils en revendiquent, dès lors, la possession pour la Norvège."
fr-ud-train_03759,861,11,auteur,auteur,5,y,"Ouvrage remarquable par son exécution, il valut à son auteur un prix important, mais aussi des critiques négatives de la part d'Auguste Billiard, qui publia en 1829 un ouvrage intitulé Graves erreurs de M. Thomas dans son Essai de statistique sur l'île Bourbon pour dénoncer ses tares."
fr-ud-train_03759,861,25,Auguste,Auguste,76,y,"Ouvrage remarquable par son exécution, il valut à son auteur un prix important, mais aussi des critiques négatives de la part d'Auguste Billiard, qui publia en 1829 un ouvrage intitulé Graves erreurs de M. Thomas dans son Essai de statistique sur l'île Bourbon pour dénoncer ses tares."
fr-ud-train_03759,861,38,M.,M.,2,y,"Ouvrage remarquable par son exécution, il valut à son auteur un prix important, mais aussi des critiques négatives de la part d'Auguste Billiard, qui publia en 1829 un ouvrage intitulé Graves erreurs de M. Thomas dans son Essai de statistique sur l'île Bourbon pour dénoncer ses tares."
fr-ud-train_03760,862,5,Unesco,Unesco,4,y,"En 1985, l'Unesco remet un trophée à l'Irak pour l'effort d'alphabétisation dont avait fait preuve le gouvernement à l'égard des filles."
fr-ud-train_03760,862,11,Irak,Irak,4,y,"En 1985, l'Unesco remet un trophée à l'Irak pour l'effort d'alphabétisation dont avait fait preuve le gouvernement à l'égard des filles."
fr-ud-train_03760,862,22,gouvernement,gouvernement,1,y,"En 1985, l'Unesco remet un trophée à l'Irak pour l'effort d'alphabétisation dont avait fait preuve le gouvernement à l'égard des filles."
fr-ud-train_03760,862,28,filles,fille,1,y,"En 1985, l'Unesco remet un trophée à l'Irak pour l'effort d'alphabétisation dont avait fait preuve le gouvernement à l'égard des filles."
fr-ud-train_03761,863,6,jeunes,jeune,1,y,"Il existe en effet 59 jeunes de moins de 20 ans pour cent personnes de plus de 60 ans, alors que pour la France l'indice de jeunesse, qui est égal à la division de la part des moins de 20 ans par la part des plus de 60 ans, est de 1,06."
fr-ud-train_03761,863,14,personnes,personne,1,y,"Il existe en effet 59 jeunes de moins de 20 ans pour cent personnes de plus de 60 ans, alors que pour la France l'indice de jeunesse, qui est égal à la division de la part des moins de 20 ans par la part des plus de 60 ans, est de 1,06."
fr-ud-train_03763,865,2,pilote,pilote,5,y,"Le pilote mexicain Sergio Pérez réussit une remontée de quinze places, terminant septième après être parti de la dernière place sur la grille de départ, alors que l'Australien Daniel Ricciardo inscrit à domicile ses premiers points en Formule 1."
fr-ud-train_03763,865,4,Sergio,Sergio,2,y,"Le pilote mexicain Sergio Pérez réussit une remontée de quinze places, terminant septième après être parti de la dernière place sur la grille de départ, alors que l'Australien Daniel Ricciardo inscrit à domicile ses premiers points en Formule 1."
fr-ud-train_03763,865,31,Australien,australien,4,y,"Le pilote mexicain Sergio Pérez réussit une remontée de quinze places, terminant septième après être parti de la dernière place sur la grille de départ, alors que l'Australien Daniel Ricciardo inscrit à domicile ses premiers points en Formule 1."
fr-ud-train_03763,865,32,Daniel,Daniel,2,y,"Le pilote mexicain Sergio Pérez réussit une remontée de quinze places, terminant septième après être parti de la dernière place sur la grille de départ, alors que l'Australien Daniel Ricciardo inscrit à domicile ses premiers points en Formule 1."
fr-ud-train_03765,867,1,Je,moi,1,y,Je ferais presque mieux en peinture à la bombe.
fr-ud-train_03766,868,24,filles,fille,1,y,Elle reste dix ans dans cette charge et écrit pendant cette période ses principales œuvres : Sintra et Dialogue des deux jeunes filles.
fr-ud-train_03768,870,4,Saint,Saint,2,y,Une première église Saint Vincent fut construite au XIVe siècle.
fr-ud-train_03770,872,5,il,lui,4,y,"Contemplatif et géomètre, il entreprit une œuvre inachevée sur les propriétés du nombre radiant (également appelé nombre plastique)."
fr-ud-train_03771,873,5,saint,saint,7,y,Elle fut habitée par saint Fechin et par des moines bénédictins d'Évreux en Normandie.
fr-ud-train_03771,873,10,moines,moine,1,y,Elle fut habitée par saint Fechin et par des moines bénédictins d'Évreux en Normandie.
fr-ud-train_03772,874,1,Il,lui,4,y,Il décrète l'abstinence sexuelle des prêtres.
fr-ud-train_03772,874,8,prêtres,prêtre,1,y,Il décrète l'abstinence sexuelle des prêtres.
fr-ud-train_03773,875,8,Chris,Chris,2,y,Toutes en collaboration avec Deep C et Chris Udoh
fr-ud-train_03774,876,2,nous,nous,1,y,"Quand nous avons demandé le remboursement de la chambre, il a été impossible de l'obtenir sur place et le directeur n'a même pas voulu nous parler au téléphone !"
fr-ud-train_03774,876,22,directeur,directeur,5,y,"Quand nous avons demandé le remboursement de la chambre, il a été impossible de l'obtenir sur place et le directeur n'a même pas voulu nous parler au téléphone !"
fr-ud-train_03774,876,28,nous,nous,1,y,"Quand nous avons demandé le remboursement de la chambre, il a été impossible de l'obtenir sur place et le directeur n'a même pas voulu nous parler au téléphone !"
fr-ud-train_03775,877,1,Meniscos,Meniscos,6,y,Meniscos lève le siège et ramène l'armée dans la ville de Gargaza ;
fr-ud-train_03778,880,7,policier,policier,1,y,Il se fait interpeller par un policier en civil dans des toilettes publiques.
fr-ud-train_03778,880,9,civil,civil,1,y,Il se fait interpeller par un policier en civil dans des toilettes publiques.
fr-ud-train_03780,882,1,Celles-ci,celui-ci,4,y,Celles-ci célébraient le réveil de la nature par des rites agraires.
fr-ud-train_03785,887,18,décisions,décision,4,y,Or cette possibilité n'avait pas été prévue au règlement intérieur et pouvait donc entacher les décisions prises lors de cette réunion.
fr-ud-train_03787,889,6,population,population,1,y,"Il y avait une forte population indienne, notamment les Sioux et les Cheyennes."
fr-ud-train_03788,890,2,Nous,nous,1,y,« Nous avons été convaincus par l'étendue des fonctionnalités et des capacités de calcul de SimulationX qui nous permet de réaliser des vérifications beaucoup plus pointues et de répondre à de nouvelles demandes telles que la prise en compte de l'impact de la glace sur l'hélice.
fr-ud-train_03788,890,19,SimulationX,SimulationX,76,y,« Nous avons été convaincus par l'étendue des fonctionnalités et des capacités de calcul de SimulationX qui nous permet de réaliser des vérifications beaucoup plus pointues et de répondre à de nouvelles demandes telles que la prise en compte de l'impact de la glace sur l'hélice.
fr-ud-train_03788,890,21,nous,nous,5,y,« Nous avons été convaincus par l'étendue des fonctionnalités et des capacités de calcul de SimulationX qui nous permet de réaliser des vérifications beaucoup plus pointues et de répondre à de nouvelles demandes telles que la prise en compte de l'impact de la glace sur l'hélice.
fr-ud-train_03789,891,3,Georgel,Georgel,2,y,"Incité par Georgel à monter à Paris, Bruno Clair devient chanteur de l'orchestre de Ray Ventura."
fr-ud-train_03789,891,9,Bruno,Bruno,42,y,"Incité par Georgel à monter à Paris, Bruno Clair devient chanteur de l'orchestre de Ray Ventura."
fr-ud-train_03789,891,12,chanteur,chanteur,1,y,"Incité par Georgel à monter à Paris, Bruno Clair devient chanteur de l'orchestre de Ray Ventura."
fr-ud-train_03789,891,15,orchestre,orchestre,1,y,"Incité par Georgel à monter à Paris, Bruno Clair devient chanteur de l'orchestre de Ray Ventura."
fr-ud-train_03789,891,17,Ray,Ray,2,y,"Incité par Georgel à monter à Paris, Bruno Clair devient chanteur de l'orchestre de Ray Ventura."
fr-ud-train_03790,892,18,père,père,1,y,"En France, les calibres de l'artillerie ont été normalisés pour l'armée du saint père par les frères Gaspard et Jean Bureau, à la fin de la guerre de Cent Ans (à partir de 1440)."
fr-ud-train_03790,892,21,frères,frère,5,y,"En France, les calibres de l'artillerie ont été normalisés pour l'armée du saint père par les frères Gaspard et Jean Bureau, à la fin de la guerre de Cent Ans (à partir de 1440)."
fr-ud-train_03790,892,22,Gaspard,Gaspard,2,y,"En France, les calibres de l'artillerie ont été normalisés pour l'armée du saint père par les frères Gaspard et Jean Bureau, à la fin de la guerre de Cent Ans (à partir de 1440)."
fr-ud-train_03790,892,24,Jean,Jean,12,y,"En France, les calibres de l'artillerie ont été normalisés pour l'armée du saint père par les frères Gaspard et Jean Bureau, à la fin de la guerre de Cent Ans (à partir de 1440)."
fr-ud-train_03791,893,25,il,lui,4,y,"Il dispute son premier match dans la ligue le 3 novembre 1995 lors d'une défaite contre les Grizzlies de Vancouver, rencontre où il inscrit 10 points, capte 7 rebonds et délivre 3 passes."
fr-ud-train_03792,894,11,Pierre-Jean,Pierre-Jean,2,y,"Continuant à explorer la poésie, il découvre et traduit Pierre-Jean Jouve, Ezra Pound et rencontre André Gide en avril 1939."
fr-ud-train_03792,894,14,Ezra,Ezra,12,y,"Continuant à explorer la poésie, il découvre et traduit Pierre-Jean Jouve, Ezra Pound et rencontre André Gide en avril 1939."
fr-ud-train_03792,894,18,André,André,2,y,"Continuant à explorer la poésie, il découvre et traduit Pierre-Jean Jouve, Ezra Pound et rencontre André Gide en avril 1939."
fr-ud-train_03795,897,5,Bo,Bo,2,y,Elle est amoureuse de Bo.
fr-ud-train_03796,898,20,Frank,Frank,2,y,"Arrakeen est une ville de la planète Arrakis, du cycle de fiction de Dune, œuvre de Frank Herbert."
fr-ud-train_03798,900,4,phase,phase,4,y,"Ainsi, la phase isochrone peut comporter deux types de tranches de temps : celles attribuées aux mêmes nœuds d'un cycle à l'autre et permettant à ces derniers d'émettre leurs données à chaque cycle de base, et celles partagées par plusieurs nœuds émettant leur données à tour de rôle en l'espace de plusieurs cycles."
fr-ud-train_03798,900,26,autre,autre,1,y,"Ainsi, la phase isochrone peut comporter deux types de tranches de temps : celles attribuées aux mêmes nœuds d'un cycle à l'autre et permettant à ces derniers d'émettre leurs données à chaque cycle de base, et celles partagées par plusieurs nœuds émettant leur données à tour de rôle en l'espace de plusieurs cycles."
fr-ud-train_03799,901,1,Nous,nous,1,y,"Nous avions été charmés par ce camping très agréable, bien ombragé, respectueux de la nature et engagé dans l'écologie (ex : eau des sanitaires chauffée par panneaux solaires !"
fr-ud-train_03799,901,24,ex,ex,1,y,"Nous avions été charmés par ce camping très agréable, bien ombragé, respectueux de la nature et engagé dans l'écologie (ex : eau des sanitaires chauffée par panneaux solaires !"
fr-ud-train_03799,901,32,panneaux,panneau,4,y,"Nous avions été charmés par ce camping très agréable, bien ombragé, respectueux de la nature et engagé dans l'écologie (ex : eau des sanitaires chauffée par panneaux solaires !"
fr-ud-train_03800,902,6,Jean-Paul,Jean-Paul,2,y,Il est créé cardinal par Jean-Paul II lors du consistoire du 28 juin 1988 avec le titre de cardinal-prêtre de Saints-Boniface-et-Alexis (Ss. Bonifacio ed Alessio).
fr-ud-train_03800,902,25,Ss.,saint,1,y,Il est créé cardinal par Jean-Paul II lors du consistoire du 28 juin 1988 avec le titre de cardinal-prêtre de Saints-Boniface-et-Alexis (Ss. Bonifacio ed Alessio).
fr-ud-train_03803,905,2,esprit,esprit,4,y,"L'esprit du Zen, qui a imprégné toute la période précédente, cède la place à un confucianisme étriqué qui marque jusqu'à la fin (1868) l'époque Tokugawa (dite époque Edo)."
fr-ud-train_03803,905,20,confucianisme,confucianisme,4,y,"L'esprit du Zen, qui a imprégné toute la période précédente, cède la place à un confucianisme étriqué qui marque jusqu'à la fin (1868) l'époque Tokugawa (dite époque Edo)."
fr-ud-train_03803,905,33,Tokugawa,Tokugawa,2,y,"L'esprit du Zen, qui a imprégné toute la période précédente, cède la place à un confucianisme étriqué qui marque jusqu'à la fin (1868) l'époque Tokugawa (dite époque Edo)."
fr-ud-train_03805,907,6,général,général,5,y,"Devant cette situation, le général Léonard Forgemol de Bostquenard mobilise l'armée française à La Manouba et Bizerte, sous le commandement du général Pierre Léon Maurand et du colonel Perigord, et dirige certaines unités vers Mateur pour rétablir l'ordre."
fr-ud-train_03805,907,7,Léonard,Léonard,2,y,"Devant cette situation, le général Léonard Forgemol de Bostquenard mobilise l'armée française à La Manouba et Bizerte, sous le commandement du général Pierre Léon Maurand et du colonel Perigord, et dirige certaines unités vers Mateur pour rétablir l'ordre."
fr-ud-train_03805,907,13,armée,armée,4,y,"Devant cette situation, le général Léonard Forgemol de Bostquenard mobilise l'armée française à La Manouba et Bizerte, sous le commandement du général Pierre Léon Maurand et du colonel Perigord, et dirige certaines unités vers Mateur pour rétablir l'ordre."
fr-ud-train_03805,907,26,général,général,1,y,"Devant cette situation, le général Léonard Forgemol de Bostquenard mobilise l'armée française à La Manouba et Bizerte, sous le commandement du général Pierre Léon Maurand et du colonel Perigord, et dirige certaines unités vers Mateur pour rétablir l'ordre."
fr-ud-train_03805,907,27,Pierre,Pierre,2,y,"Devant cette situation, le général Léonard Forgemol de Bostquenard mobilise l'armée française à La Manouba et Bizerte, sous le commandement du général Pierre Léon Maurand et du colonel Perigord, et dirige certaines unités vers Mateur pour rétablir l'ordre."
fr-ud-train_03805,907,33,colonel,colonel,3,y,"Devant cette situation, le général Léonard Forgemol de Bostquenard mobilise l'armée française à La Manouba et Bizerte, sous le commandement du général Pierre Léon Maurand et du colonel Perigord, et dirige certaines unités vers Mateur pour rétablir l'ordre."
fr-ud-train_03805,907,34,Perigord,Perigord,2,y,"Devant cette situation, le général Léonard Forgemol de Bostquenard mobilise l'armée française à La Manouba et Bizerte, sous le commandement du général Pierre Léon Maurand et du colonel Perigord, et dirige certaines unités vers Mateur pour rétablir l'ordre."
fr-ud-train_03809,911,7,évêque,évêque,75,y,Il est rendu ensuite à l'évêque de Bâle qui le restitue aux Ribeaupierre.
fr-ud-train_03809,911,15,Ribeaupierre,Ribeaupierre,4,y,Il est rendu ensuite à l'évêque de Bâle qui le restitue aux Ribeaupierre.
fr-ud-train_03810,912,2,chef,chef,1,y,"Le chef des services sanitaires russes, Guennadi Onichtchenko, a assuré que dix millions de Russes n'ont pas accès à l'eau potable, un chiffre qui semble optimiste, le gouvernement ayant estimé en 2009 que la moitié des 142 millions d'habitants du pays en était privée."
fr-ud-train_03810,912,9,Guennadi,Guennadi,2,y,"Le chef des services sanitaires russes, Guennadi Onichtchenko, a assuré que dix millions de Russes n'ont pas accès à l'eau potable, un chiffre qui semble optimiste, le gouvernement ayant estimé en 2009 que la moitié des 142 millions d'habitants du pays en était privée."
fr-ud-train_03810,912,35,gouvernement,gouvernement,5,y,"Le chef des services sanitaires russes, Guennadi Onichtchenko, a assuré que dix millions de Russes n'ont pas accès à l'eau potable, un chiffre qui semble optimiste, le gouvernement ayant estimé en 2009 que la moitié des 142 millions d'habitants du pays en était privée."
fr-ud-train_03810,912,48,habitants,habitant,1,y,"Le chef des services sanitaires russes, Guennadi Onichtchenko, a assuré que dix millions de Russes n'ont pas accès à l'eau potable, un chiffre qui semble optimiste, le gouvernement ayant estimé en 2009 que la moitié des 142 millions d'habitants du pays en était privée."
fr-ud-train_03811,913,11,auteurs,auteur,1,y,Elle est étroitement liée à la société de droits d'auteurs Sabam et le Centre Belge de Documentation Musicale CeBeDeM.
fr-ud-train_03812,914,23,France,France,4,y,La demande de l'envoi d'une mission d'enquête de cette instance internationale à El Ayoun a été refusée par la France.
fr-ud-train_03813,915,8,habitants,habitant,1,y,"La résistance ""rouge"" des habitants du quartier contre la cruauté ""blanche"" de Mannerheim."
fr-ud-train_03813,915,19,Mannerheim,Mannerheim,2,y,"La résistance ""rouge"" des habitants du quartier contre la cruauté ""blanche"" de Mannerheim."
fr-ud-train_03814,916,5,chaîne,chaîne,4,y,"Samedi soir, la chaîne anglaise ITV lançait l'événement ""Red or Black"", un jeu imaginé et produit par Simon Cowell, créateur du format ""The X Factor"", et présenté comme le plus cher de l'histoire de la télévision."
fr-ud-train_03814,916,23,Simon,Simon,2,y,"Samedi soir, la chaîne anglaise ITV lançait l'événement ""Red or Black"", un jeu imaginé et produit par Simon Cowell, créateur du format ""The X Factor"", et présenté comme le plus cher de l'histoire de la télévision."
fr-ud-train_03814,916,26,créateur,créateur,1,y,"Samedi soir, la chaîne anglaise ITV lançait l'événement ""Red or Black"", un jeu imaginé et produit par Simon Cowell, créateur du format ""The X Factor"", et présenté comme le plus cher de l'histoire de la télévision."
fr-ud-train_03815,917,6,batteur,batteur,5,y,"Pour ce side-project, le batteur et le claviériste affectionnent l'improvisation énergique, à la manière de Bumcello."
fr-ud-train_03815,917,9,claviériste,claviériste,10,y,"Pour ce side-project, le batteur et le claviériste affectionnent l'improvisation énergique, à la manière de Bumcello."
fr-ud-train_03815,917,19,Bumcello,Bumcello,2,y,"Pour ce side-project, le batteur et le claviériste affectionnent l'improvisation énergique, à la manière de Bumcello."
fr-ud-train_03816,918,3,vous,vous,1,y,Grace à vous je suis un producteur d'énergie solaire heureux ;)
fr-ud-train_03816,918,4,je,moi,41,y,Grace à vous je suis un producteur d'énergie solaire heureux ;)
fr-ud-train_03816,918,7,producteur,producteur,1,y,Grace à vous je suis un producteur d'énergie solaire heureux ;)
fr-ud-train_03818,920,8,norrois,norrois,4,y,"Le nom Aurland vient du vieux norrois aurr qui signifie gravier, et land qui signifie endroit ou territoire."
fr-ud-train_03820,922,6,vous,vous,5,y,Demandez toujours une confirmation quand vous réservez car il arrive que les réservations ne soient pas notées.
fr-ud-train_03821,923,4,André,André,2,y,"En 1503, André de Chauvigny (1430-1503), baron de Retz, meurt sans enfant et surtout sans héritier."
fr-ud-train_03821,923,6,Chauvigny,Chauvigny,2,y,"En 1503, André de Chauvigny (1430-1503), baron de Retz, meurt sans enfant et surtout sans héritier."
fr-ud-train_03821,923,11,baron,baron,2,y,"En 1503, André de Chauvigny (1430-1503), baron de Retz, meurt sans enfant et surtout sans héritier."
fr-ud-train_03821,923,13,Retz,Retz,2,y,"En 1503, André de Chauvigny (1430-1503), baron de Retz, meurt sans enfant et surtout sans héritier."
fr-ud-train_03821,923,17,enfant,enfant,1,y,"En 1503, André de Chauvigny (1430-1503), baron de Retz, meurt sans enfant et surtout sans héritier."
fr-ud-train_03821,923,21,héritier,héritier,1,y,"En 1503, André de Chauvigny (1430-1503), baron de Retz, meurt sans enfant et surtout sans héritier."
fr-ud-train_03822,924,1,Antoine,Antoine,2,y,Antoine Lefèvre est né le 18 février 1966 à Düsseldorf (Allemagne).
fr-ud-train_03825,927,2,habitants,habitant,1,y,Ses habitants sont appelés les Molitjaires.
fr-ud-train_03826,928,2,pirates,pirate,5,y,"Les pirates kimerans voyagent à bord du Kimera, un Cuirassé indétectable."
fr-ud-train_03826,928,9,Kimera,Kimera,2,y,"Les pirates kimerans voyagent à bord du Kimera, un Cuirassé indétectable."
fr-ud-train_03829,931,21,Thomas,Thomas,6,y,"La première centrale électrique, la Pearl Street Station, a été mise en service le 4 septembre 1882 par Thomas Edison dans le bas-Manhattan, ce qui a permis de faire fonctionner l'éclairage électrique des bureaux du New York Times et d'autres bâtiments aux alentours de Wall Street."
fr-ud-train_03832,934,1,Il,lui,4,y,Il collabore avec Le Corbusier pendant trois ans pour l'Unité d'habitation à Marseille.
fr-ud-train_03832,934,5,Corbusier,Corbusier,2,y,Il collabore avec Le Corbusier pendant trois ans pour l'Unité d'habitation à Marseille.
fr-ud-train_03833,935,1,Paramount,Paramount,4,y,Paramount débuta une ascension régulière en 1940 pour finalement dépasser la MGM deux ans plus tard.
fr-ud-train_03834,936,9,elle,lui,4,y,"Quand l'Arménie devient chrétienne, et quand elle invente son propre alphabet--vers 405 grâce au moine Mesrop Machtots--, la littérature arménienne commence à se développer."
fr-ud-train_03834,936,20,moine,moine,1,y,"Quand l'Arménie devient chrétienne, et quand elle invente son propre alphabet--vers 405 grâce au moine Mesrop Machtots--, la littérature arménienne commence à se développer."
fr-ud-train_03834,936,21,Mesrop,Mesrop,2,y,"Quand l'Arménie devient chrétienne, et quand elle invente son propre alphabet--vers 405 grâce au moine Mesrop Machtots--, la littérature arménienne commence à se développer."
fr-ud-train_03835,937,2,femme,femme,1,y,Aucune femme n'est enregistrée sous le nom de Barbara Woodson et aucun enregistrement de décès en 1986 n'est trouvé.
fr-ud-train_03835,937,10,Barbara,Barbara,2,y,Aucune femme n'est enregistrée sous le nom de Barbara Woodson et aucun enregistrement de décès en 1986 n'est trouvé.
fr-ud-train_03836,938,5,Agnes,Agnes,6,y,"En octobre 2011, Agnes Obel remporte le prix European Border Breakers Awards 2012."
fr-ud-train_03841,943,9,Jose,Jose,2,y,"Il a été nommé en l'honneur de Jose Maria Amador, soldat et mineur né à San Francisco en 1794 ;"
fr-ud-train_03841,943,13,soldat,soldat,1,y,"Il a été nommé en l'honneur de Jose Maria Amador, soldat et mineur né à San Francisco en 1794 ;"
fr-ud-train_03841,943,15,mineur,mineur,10,y,"Il a été nommé en l'honneur de Jose Maria Amador, soldat et mineur né à San Francisco en 1794 ;"
fr-ud-train_03843,945,1,Je,moi,1,y,Je suis sortie avec les cheveux lisses et soyeux.
fr-ud-train_03847,949,8,population,population,1,y,"La participation au dépistage de la population cible doit atteindre, pour cela, un taux de 50%."
fr-ud-train_03850,952,4,villages,village,4,y,"Dorénavant, les villages ont pu nommer un maïeur."
fr-ud-train_03851,953,2,exécutif,exécutif,4,y,"L'exécutif européen avait lancé une enquête approfondie en septembre, s'inquiétant de possibles conséquences en terme de concurrence concernant les bases de données MySQL de Sun."
fr-ud-train_03853,955,16,adversaire,adversaire,1,y,La trajectoire du ballon s'apparente alors à un sombrero imaginaire que porterait l'adversaire.
fr-ud-train_03855,957,2,légalisation,légalisation,4,y,La légalisation vise à autoriser la consommation et la vente via un contrôle par l'État de la production voire de la distribution.
fr-ud-train_03860,962,3,opticien,opticien,110,y,Enfin un opticien audioprothésiste qui n'est pas simplement un machand de lunettes... Merci Alex
fr-ud-train_03860,962,11,machand,marchand,1,y,Enfin un opticien audioprothésiste qui n'est pas simplement un machand de lunettes... Merci Alex
fr-ud-train_03860,962,16,Alex,Alex,2,y,Enfin un opticien audioprothésiste qui n'est pas simplement un machand de lunettes... Merci Alex
fr-ud-train_03861,963,7,atelier,atelier,4,y,"Un trompe-l'œil, réalisé par l'atelier déco concept Mad'Art A.O. Costa orne le mur aveugle, face à l'église."
fr-ud-train_03862,964,28,esclaves,esclave,1,y,"Jusqu'alors tournée vers la culture du tabac et de l'indigo, la mise en valeur faisait davantage appel aux engagés qu'aux esclaves, tendance qui s'inverse vers 1660 avec le développement de la culture sucrière et des grandes propriétés."
fr-ud-train_03863,965,1,Coffrets,coffret,4,y,"Coffrets électriques (AC et DC), connectique, câblage, systèmes de monitoring et autres composants font également partie des produits proposés par IBC SOLAR."
fr-ud-train_03863,965,9,connectique,connectique,10,y,"Coffrets électriques (AC et DC), connectique, câblage, systèmes de monitoring et autres composants font également partie des produits proposés par IBC SOLAR."
fr-ud-train_03863,965,11,câblage,câblage,10,y,"Coffrets électriques (AC et DC), connectique, câblage, systèmes de monitoring et autres composants font également partie des produits proposés par IBC SOLAR."
fr-ud-train_03863,965,13,systèmes,système,10,y,"Coffrets électriques (AC et DC), connectique, câblage, systèmes de monitoring et autres composants font également partie des produits proposés par IBC SOLAR."
fr-ud-train_03863,965,18,composants,composant,10,y,"Coffrets électriques (AC et DC), connectique, câblage, systèmes de monitoring et autres composants font également partie des produits proposés par IBC SOLAR."
fr-ud-train_03864,966,2,Compagnie,compagnie,40,y,"La Compagnie de la Baie d'Hudson (en anglais : Hudson's Bay Company), fondée à Londres en 1670 pour la traite des fourrures dans la baie d'Hudson, est la plus vieille personne morale de l'Amérique du Nord et l'une des plus vieilles du monde encore en activité."
fr-ud-train_03864,966,10,anglais,anglais,1,y,"La Compagnie de la Baie d'Hudson (en anglais : Hudson's Bay Company), fondée à Londres en 1670 pour la traite des fourrures dans la baie d'Hudson, est la plus vieille personne morale de l'Amérique du Nord et l'une des plus vieilles du monde encore en activité."
fr-ud-train_03864,966,38,personne,personne,1,y,"La Compagnie de la Baie d'Hudson (en anglais : Hudson's Bay Company), fondée à Londres en 1670 pour la traite des fourrures dans la baie d'Hudson, est la plus vieille personne morale de l'Amérique du Nord et l'une des plus vieilles du monde encore en activité."
fr-ud-train_03864,966,48,une,un,10,y,"La Compagnie de la Baie d'Hudson (en anglais : Hudson's Bay Company), fondée à Londres en 1670 pour la traite des fourrures dans la baie d'Hudson, est la plus vieille personne morale de l'Amérique du Nord et l'une des plus vieilles du monde encore en activité."
fr-ud-train_03866,968,6,il,lui,40,y,"Un an plus tard, il est rédacteur au National de Lowell et au Jean-Baptiste de Pawtucket."
fr-ud-train_03866,968,8,rédacteur,rédacteur,1,y,"Un an plus tard, il est rédacteur au National de Lowell et au Jean-Baptiste de Pawtucket."
fr-ud-train_03866,968,11,National,national,1,y,"Un an plus tard, il est rédacteur au National de Lowell et au Jean-Baptiste de Pawtucket."
fr-ud-train_03866,968,17,Jean-Baptiste,Jean-Baptiste,2,y,"Un an plus tard, il est rédacteur au National de Lowell et au Jean-Baptiste de Pawtucket."
