id_sentence_conll,index_phrase,index_token,form,lemma,score,annotation,phrase
fr-ud-train_12167,530,2,général,général,1,y,Ce général était quelqu'un de très haut gradé dans l'armée de Libération du Peuple.
fr-ud-train_12168,531,2,tribu,tribu,4,y,"La tribu ligure présente sur le rocher au Ve siècle av. J.-C., aurait pu être à l'origine du nom de la ville."
fr-ud-train_12170,533,6,vainqueur,vainqueur,1,y,"Il fut donc logiquement déclaré vainqueur, même si le Beech 18 connut un succès commercial nettement plus important."
fr-ud-train_12170,533,11,Beech,Beech,4,y,"Il fut donc logiquement déclaré vainqueur, même si le Beech 18 connut un succès commercial nettement plus important."
fr-ud-train_12173,536,2,famille,famille,41,y,La famille des Geraniaceae est une famille de plantes dicotylédones qui comprend 750 espèces réparties en 3 à 7 genres.
fr-ud-train_12173,536,8,famille,famille,1,y,La famille des Geraniaceae est une famille de plantes dicotylédones qui comprend 750 espèces réparties en 3 à 7 genres.
fr-ud-train_12174,537,10,arbitre,arbitre,1,y,"À chaque nouvelle génération, le sort désigne comme arbitre de ces guerres une jeune orpheline qui apporte au camp de son choix sa pureté d'âme et ses inégalables talents de lutteuse."
fr-ud-train_12174,537,16,orpheline,orpheline,71,y,"À chaque nouvelle génération, le sort désigne comme arbitre de ces guerres une jeune orpheline qui apporte au camp de son choix sa pureté d'âme et ses inégalables talents de lutteuse."
fr-ud-train_12174,537,21,camp,camp,4,y,"À chaque nouvelle génération, le sort désigne comme arbitre de ces guerres une jeune orpheline qui apporte au camp de son choix sa pureté d'âme et ses inégalables talents de lutteuse."
fr-ud-train_12175,538,1,Candidate,candidate,1,y,"Candidate dans la circonscription de Meurthe-et-Moselle lors des élections législatives des 10 et 17 juin 2012, elle arrive en deuxième position au premier tour avec 34,33% des voix, contre 39,29% à son concurrent socialiste Dominique Potier, et en appelle au vote des électeurs frontistes."
fr-ud-train_12175,538,43,Dominique,Dominique,2,y,"Candidate dans la circonscription de Meurthe-et-Moselle lors des élections législatives des 10 et 17 juin 2012, elle arrive en deuxième position au premier tour avec 34,33% des voix, contre 39,29% à son concurrent socialiste Dominique Potier, et en appelle au vote des électeurs frontistes."
fr-ud-train_12175,538,54,électeurs,électeur,1,y,"Candidate dans la circonscription de Meurthe-et-Moselle lors des élections législatives des 10 et 17 juin 2012, elle arrive en deuxième position au premier tour avec 34,33% des voix, contre 39,29% à son concurrent socialiste Dominique Potier, et en appelle au vote des électeurs frontistes."
fr-ud-train_12176,539,1,Ils,eux,4,y,"Ils se sentent abandonnés par la communauté internationale, par l'ONU, par l'UE et par les gouvernements des pays européens et ce, à juste titre."
fr-ud-train_12176,539,7,communauté,communauté,5,y,"Ils se sentent abandonnés par la communauté internationale, par l'ONU, par l'UE et par les gouvernements des pays européens et ce, à juste titre."
fr-ud-train_12176,539,20,gouvernements,gouvernement,1,y,"Ils se sentent abandonnés par la communauté internationale, par l'ONU, par l'UE et par les gouvernements des pays européens et ce, à juste titre."
fr-ud-train_12178,541,10,quarantaine,quarantaine,4,y,Ce voûtement à nervures multiples concerne en Anjou une quarantaine d'édifices.
fr-ud-train_12180,543,14,seigneurs,seigneur,1,y,Ceci a pour conséquence immédiate d'organiser une grande réunion de tous les seigneurs des Marches pour discuter de ce qu'il convient de faire.
fr-ud-train_12181,544,6,Ambroise,Ambroise,6,y,La trépanation fut envisagée par Ambroise Paré.
fr-ud-train_12182,545,13,Leopoldina,Leopoldina,2,y,Il devient membre de la Société linnéenne de Londres et de la Leopoldina de Halle.
fr-ud-train_12182,545,15,Halle,Halle,2,y,Il devient membre de la Société linnéenne de Londres et de la Leopoldina de Halle.
fr-ud-train_12184,547,1,Il,lui,4,y,"Il adopta le titre d'""Archigos"" (""chef"" en grec) et proclama la ""Troisième Civilisation Hellénique"", fondée sur la Grèce ancienne et l'empire grec byzantin du Moyen Âge."
fr-ud-train_12184,547,7,Archigos,Archigos,2,y,"Il adopta le titre d'""Archigos"" (""chef"" en grec) et proclama la ""Troisième Civilisation Hellénique"", fondée sur la Grèce ancienne et l'empire grec byzantin du Moyen Âge."
fr-ud-train_12184,547,11,chef,chef,1,y,"Il adopta le titre d'""Archigos"" (""chef"" en grec) et proclama la ""Troisième Civilisation Hellénique"", fondée sur la Grèce ancienne et l'empire grec byzantin du Moyen Âge."
fr-ud-train_12186,549,14,Montalembert,Montalembert,2,y,Cette ligne de partage des eaux est matérialisée par le horst de Montalembert (Deux-Sèvres) situé au nord de Bouin.
fr-ud-train_12187,550,4,aucun,aucun,4,y,"Pour autant, aucun d'entre eux ne prononcera de discours."
fr-ud-train_12188,551,10,gens,gens,1,y,"À la même date, 61,6% des gens avaient la même adresse depuis au moins cinq ans alors que 20,8% habitaient auparavant ailleurs dans la même ville, que 14,4% habitaient ailleurs dans la province, que 3,2% habitaient ailleurs au pays et que 0,8% habitaient ailleurs dans le monde."
fr-ud-train_12189,552,7,dépressions,dépression,4,y,"Quand elles sont fermées, les dépressions peuvent être à l'origine de zones humides ou de lacs."
fr-ud-train_12190,553,1,Il,lui,4,y,"Il a notamment remporté le Tour de Pologne en 1985, a été champion de Pologne sur route en 1991 et 1993 et médaillé d'argent du contre-la-montre par équipes aux Jeux olympiques de 1988 et aux championnats du monde de cyclisme sur route 1989."
fr-ud-train_12190,553,14,champion,champion,1,y,"Il a notamment remporté le Tour de Pologne en 1985, a été champion de Pologne sur route en 1991 et 1993 et médaillé d'argent du contre-la-montre par équipes aux Jeux olympiques de 1988 et aux championnats du monde de cyclisme sur route 1989."
fr-ud-train_12190,553,31,équipes,équipe,1,y,"Il a notamment remporté le Tour de Pologne en 1985, a été champion de Pologne sur route en 1991 et 1993 et médaillé d'argent du contre-la-montre par équipes aux Jeux olympiques de 1988 et aux championnats du monde de cyclisme sur route 1989."
fr-ud-train_12191,554,3,qualités,qualité,4,y,"Car les qualités morales progressent, directement ou indirectement, beaucoup plus grâce aux effets de l'habitude, aux capacités de raisonnement, à l'instruction, à la religion, etc., que grâce à la Sélection Naturelle ;"
fr-ud-train_12192,555,4,population,population,1,y,Les mouvements de population ont dû se poursuivre jusqu'à l'Âge du fer et certainement durant la période de la Tène.
fr-ud-train_12193,556,18,Yamazaki,Yamazaki,2,y,"Windows CE (officiellement nommé Windows Embedded Compact depuis la version 6.0 (nom de code ""Yamazaki"")), parfois abrégé WinCE, est une variation de Windows pour les systèmes embarqués et autres systèmes minimalistes, utilisée notamment dans les PC de poche ou Handheld."
fr-ud-train_12194,557,41,garde,garde,1,y,"Suite à la parution du livre Place Beauvau--La face cachée de la police, l'Inspection Générale de la Police Nationale IGPN a enquêté sur des allégations de « mauvais traitements » au cours de la garde à vue de deux islamistes arrêtés en 1995 et condamnés à perpétuité pour les attentats commis à Paris ;"
fr-ud-train_12196,559,10,Etats-Unis,Etats-Unis,4,y,C'est une très bonne idée venant des Etats-Unis.
fr-ud-train_12197,560,2,candidat,candidat,1,y,"Chaque candidat s'est construit une identité de super héros, avec ses pouvoirs, ses faiblesses, sa phrase culte et son costume."
fr-ud-train_12197,560,10,héros,héros,1,y,"Chaque candidat s'est construit une identité de super héros, avec ses pouvoirs, ses faiblesses, sa phrase culte et son costume."
fr-ud-train_12198,561,16,on,on,5,y,L'institut de beauté Karamel Beauty à Nantes est un de ces petits endroits qu'on cherche longtemps et que une fois trouvé on ne lâche plus.
fr-ud-train_12198,561,24,on,on,5,y,L'institut de beauté Karamel Beauty à Nantes est un de ces petits endroits qu'on cherche longtemps et que une fois trouvé on ne lâche plus.
fr-ud-train_12200,563,9,RNIS,RNIS,4,y,"Comme la plage de fréquences utilisées par le RNIS est plus étendue que pour la téléphonie classique, et atteint la centaine de kiloHertz, l'annexe B prévoit de réserver davantage de sous-porteuses inutilisées dans le bas de bande, et décale d'autant la frontière entre les sous-porteuses utilisées pour le sens montant et celles utilisées pour le sens descendant."
fr-ud-train_12200,563,24,kiloHertz,kilohertz,2,y,"Comme la plage de fréquences utilisées par le RNIS est plus étendue que pour la téléphonie classique, et atteint la centaine de kiloHertz, l'annexe B prévoit de réserver davantage de sous-porteuses inutilisées dans le bas de bande, et décale d'autant la frontière entre les sous-porteuses utilisées pour le sens montant et celles utilisées pour le sens descendant."
fr-ud-train_12200,563,27,annexe,annexe,4,y,"Comme la plage de fréquences utilisées par le RNIS est plus étendue que pour la téléphonie classique, et atteint la centaine de kiloHertz, l'annexe B prévoit de réserver davantage de sous-porteuses inutilisées dans le bas de bande, et décale d'autant la frontière entre les sous-porteuses utilisées pour le sens montant et celles utilisées pour le sens descendant."
fr-ud-train_12200,563,40,bande,bande,1,y,"Comme la plage de fréquences utilisées par le RNIS est plus étendue que pour la téléphonie classique, et atteint la centaine de kiloHertz, l'annexe B prévoit de réserver davantage de sous-porteuses inutilisées dans le bas de bande, et décale d'autant la frontière entre les sous-porteuses utilisées pour le sens montant et celles utilisées pour le sens descendant."
fr-ud-train_12201,564,1,Hirox,Hirox,6,y,Hirox détient un brevet exclusif pour cet appareil.
fr-ud-train_12204,567,14,Brenoux,Brenoux,2,y,"Il porte donc le nom des deux communes propriétaires, Mende et Brenoux."
fr-ud-train_12206,569,23,il,lui,40,y,"En 1392, il est en plus Maître des Comptes, et conserve les deux offices jusqu'en 1403, lorsqu'il devient évêque de Poitiers."
fr-ud-train_12206,569,25,évêque,évêque,1,y,"En 1392, il est en plus Maître des Comptes, et conserve les deux offices jusqu'en 1403, lorsqu'il devient évêque de Poitiers."
fr-ud-train_12207,570,5,ceux,celui,4,y,"Par contre, tous ceux qui ne seront pas en mesure de recevoir le signal sans fil à cause de la géomorphologie, de la densité d'abonnés ou de l'éloignement pourront être desservis par satellite, moyennant l'installation d'une coupole personnelle de 74 cm."
fr-ud-train_12207,570,28,abonnés,abonné,1,y,"Par contre, tous ceux qui ne seront pas en mesure de recevoir le signal sans fil à cause de la géomorphologie, de la densité d'abonnés ou de l'éloignement pourront être desservis par satellite, moyennant l'installation d'une coupole personnelle de 74 cm."
fr-ud-train_12208,571,2,syndicat,syndicat,4,y,"Le syndicat mixte du Pays des Vallées d'Anjou (SMPVA) regroupe six communautés de communes : Beaufort-en-Anjou, Canton de Baugé, Canton de Noyant, Loir-et-Sarthe, Loire Longué, Portes-de-l'Anjou."
fr-ud-train_12208,571,17,communautés,communauté,1,y,"Le syndicat mixte du Pays des Vallées d'Anjou (SMPVA) regroupe six communautés de communes : Beaufort-en-Anjou, Canton de Baugé, Canton de Noyant, Loir-et-Sarthe, Loire Longué, Portes-de-l'Anjou."
fr-ud-train_12209,572,20,hommes,homme,1,y,"Ecrivain francophone, il se situe entre l'Orient et l'Occident et œuvre pour le dialogue des hommes et des cultures."
fr-ud-train_12212,575,1,Guillaume,Guillaume,2,y,"Guillaume Sarkozy, frère aîné du Président, assureur de son état, bénéficierait du soutien indirect de Nicolas pour croquer le gâteau de la retraite par capitalisation, selon le site Mediapart."
fr-ud-train_12212,575,4,frère,frère,1,y,"Guillaume Sarkozy, frère aîné du Président, assureur de son état, bénéficierait du soutien indirect de Nicolas pour croquer le gâteau de la retraite par capitalisation, selon le site Mediapart."
fr-ud-train_12212,575,8,Président,président,3,y,"Guillaume Sarkozy, frère aîné du Président, assureur de son état, bénéficierait du soutien indirect de Nicolas pour croquer le gâteau de la retraite par capitalisation, selon le site Mediapart."
fr-ud-train_12212,575,10,assureur,assureur,1,y,"Guillaume Sarkozy, frère aîné du Président, assureur de son état, bénéficierait du soutien indirect de Nicolas pour croquer le gâteau de la retraite par capitalisation, selon le site Mediapart."
fr-ud-train_12213,576,1,Monsieur,monsieur,7,y,Monsieur Raminat a lancé à Fantoche un défi aux échecs.
fr-ud-train_12213,576,6,Fantoche,Fantoche,6,y,Monsieur Raminat a lancé à Fantoche un défi aux échecs.
fr-ud-train_12215,578,2,mythe,mythe,40,y,Le mythe de la chef de guerre commandant les armées de Charles VII en est un autre.
fr-ud-train_12215,578,5,chef,chef,1,y,Le mythe de la chef de guerre commandant les armées de Charles VII en est un autre.
fr-ud-train_12215,578,12,Charles,Charles,2,y,Le mythe de la chef de guerre commandant les armées de Charles VII en est un autre.
fr-ud-train_12215,578,17,autre,autre,1,y,Le mythe de la chef de guerre commandant les armées de Charles VII en est un autre.
fr-ud-train_12216,579,1,Charles,Charles,2,y,"Charles Arbuthnot meurt à Apsley House en 1850, à l'âge de 83 ans."
fr-ud-train_12216,579,5,Apsley,Apsley,2,y,"Charles Arbuthnot meurt à Apsley House en 1850, à l'âge de 83 ans."
fr-ud-train_12219,582,2,tourneurs,tourneur,4,y,"Deux tourneurs dont un spécialisé en robinetterie (robinets de tonneaux) perpétuent, de nos jours, cette tradition."
fr-ud-train_12220,583,2,Nous,nous,5,y,« Nous ne répondons pas à la provocation.
fr-ud-train_12221,584,1,Laganne,Laganne,2,y,Laganne en est à l'un de ces miraculeux moments ou la généralisation abstractive engendre à tous coups son homologue contradictoirement ambigu qu'est la signifiance structurée... ».
fr-ud-train_12223,586,15,nous,nous,5,y,"Chambre simple mais confortable, literie de haute qualité mais le meilleur souvenir que nous gardons, c'est le restaurant... Exceptionnel !"
fr-ud-train_12224,587,8,duc,duc,6,y,"Il assiège et prend Saint-Tropez, le duc de Vendôme, qui commandait en Provence pour le roi, le nomme lieutenant du roi de la ville et du château, et lui donne une compagnie dans le régiment de Lion, et, peu après, une autre dans celui de Provence."
fr-ud-train_12224,587,10,Vendôme,Vendôme,2,y,"Il assiège et prend Saint-Tropez, le duc de Vendôme, qui commandait en Provence pour le roi, le nomme lieutenant du roi de la ville et du château, et lui donne une compagnie dans le régiment de Lion, et, peu après, une autre dans celui de Provence."
fr-ud-train_12224,587,18,roi,roi,1,y,"Il assiège et prend Saint-Tropez, le duc de Vendôme, qui commandait en Provence pour le roi, le nomme lieutenant du roi de la ville et du château, et lui donne une compagnie dans le régiment de Lion, et, peu après, une autre dans celui de Provence."
fr-ud-train_12224,587,25,roi,roi,1,y,"Il assiège et prend Saint-Tropez, le duc de Vendôme, qui commandait en Provence pour le roi, le nomme lieutenant du roi de la ville et du château, et lui donne une compagnie dans le régiment de Lion, et, peu après, une autre dans celui de Provence."
fr-ud-train_12224,587,41,régiment,régiment,1,y,"Il assiège et prend Saint-Tropez, le duc de Vendôme, qui commandait en Provence pour le roi, le nomme lieutenant du roi de la ville et du château, et lui donne une compagnie dans le régiment de Lion, et, peu après, une autre dans celui de Provence."
fr-ud-train_12224,587,43,Lion,Lion,2,y,"Il assiège et prend Saint-Tropez, le duc de Vendôme, qui commandait en Provence pour le roi, le nomme lieutenant du roi de la ville et du château, et lui donne une compagnie dans le régiment de Lion, et, peu après, une autre dans celui de Provence."
fr-ud-train_12224,587,51,autre,autre,1,y,"Il assiège et prend Saint-Tropez, le duc de Vendôme, qui commandait en Provence pour le roi, le nomme lieutenant du roi de la ville et du château, et lui donne une compagnie dans le régiment de Lion, et, peu après, une autre dans celui de Provence."
fr-ud-train_12225,588,8,préfet,préfet,1,y,Il est pénitencier majeur en 1961-1962 et préfet de la Congrégation des rites et président de la Commission pontificale pour la liturgie sacrée à partir de 1962.
fr-ud-train_12225,588,16,président,président,1,y,Il est pénitencier majeur en 1961-1962 et préfet de la Congrégation des rites et président de la Commission pontificale pour la liturgie sacrée à partir de 1962.
fr-ud-train_12225,588,19,Commission,commission,1,y,Il est pénitencier majeur en 1961-1962 et préfet de la Congrégation des rites et président de la Commission pontificale pour la liturgie sacrée à partir de 1962.
fr-ud-train_12226,589,1,Je,moi,1,y,Je dis que je trouve ça un peu limite.
fr-ud-train_12226,589,4,je,moi,1,y,Je dis que je trouve ça un peu limite.
fr-ud-train_12227,590,12,Jean,Jean,10,y,"Il fit ensuite construire la villa Pouquette dans la presqu'île et Jean Anouilh procéda de la même façon puisque après avoir loué la villa Takis, il fit construire la villa Les Pêcheurs près de l'église."
fr-ud-train_12227,590,33,Pêcheurs,pêcheur,1,y,"Il fit ensuite construire la villa Pouquette dans la presqu'île et Jean Anouilh procéda de la même façon puisque après avoir loué la villa Takis, il fit construire la villa Les Pêcheurs près de l'église."
fr-ud-train_12228,591,1,Je,moi,1,y,Je trouve cette attitude totalement inadmissible !
fr-ud-train_12229,592,3,passager,passager,1,y,"Un troisième passager, un homme dont l'âge n'a pas été précisé, a réussi à sortir par ses propres moyens du véhicule et était indemne lors de l'intervention des secours."
fr-ud-train_12229,592,6,homme,homme,1,y,"Un troisième passager, un homme dont l'âge n'a pas été précisé, a réussi à sortir par ses propres moyens du véhicule et était indemne lors de l'intervention des secours."
fr-ud-train_12233,596,15,UGLE,UGLE,4,y,"En effet, et contrairement à certaines des autres obédiences reconnues par l'UGLE, elle condamne fermement le déisme, auquel elle reproche officiellement, notamment sur son site web, de générer ""le relativisme, le syncrétisme, l'indifférentisme et l'agnosticisme""."
fr-ud-train_12233,596,17,elle,lui,4,y,"En effet, et contrairement à certaines des autres obédiences reconnues par l'UGLE, elle condamne fermement le déisme, auquel elle reproche officiellement, notamment sur son site web, de générer ""le relativisme, le syncrétisme, l'indifférentisme et l'agnosticisme""."
fr-ud-train_12233,596,25,elle,lui,4,y,"En effet, et contrairement à certaines des autres obédiences reconnues par l'UGLE, elle condamne fermement le déisme, auquel elle reproche officiellement, notamment sur son site web, de générer ""le relativisme, le syncrétisme, l'indifférentisme et l'agnosticisme""."
fr-ud-train_12235,597,23,Homme,homme,1,y,"Cela s'intitule : L'Eglise catholique et la conversion, dans la petite collection de poche des éditions de l'Homme nouveau."
fr-ud-train_12236,598,4,on,on,5,y,Tout ce qu'on attend d'un bon opticien.
fr-ud-train_12238,600,7,genre,genre,40,y,"Dans un tel arbre, le genre le plus élevé (summum genus) est la Catégorie."
fr-ud-train_12238,600,17,Catégorie,catégorie,1,y,"Dans un tel arbre, le genre le plus élevé (summum genus) est la Catégorie."
fr-ud-train_12239,601,16,humanité,humanité,1,y,Le message de la pensée dominante et des médias de masse est que l'humanité a naturellement trouvé sa forme achevée dans le capitalisme et sa forme institutionnelle dans le parlementarisme (ou la république : à ne pas confondre avec la démocratie).
fr-ud-train_12241,603,1,Valerio,Valerio,2,y,"Valerio Agnoli commence sa carrière professionnelle en 2005 au sein de l'équipe Naturino-Sapore di Mare, qui prend le nom d'Aurum Hotels en 2007."
fr-ud-train_12241,603,14,équipe,équipe,1,y,"Valerio Agnoli commence sa carrière professionnelle en 2005 au sein de l'équipe Naturino-Sapore di Mare, qui prend le nom d'Aurum Hotels en 2007."
fr-ud-train_12244,606,9,chômeurs,chômeur,1,y,"Il a promis la protection ""des chômeurs et d'autres groupes faibles de la société avec une enveloppe de 3,5 milliards d'euros provenant surtout des programmes européens"" ainsi que ""la simplification des procédures pour les entreprises en vue de promouvoir les investissements, le développement vert, la recherche et l'innovation""."
fr-ud-train_12244,606,13,groupes,groupe,1,y,"Il a promis la protection ""des chômeurs et d'autres groupes faibles de la société avec une enveloppe de 3,5 milliards d'euros provenant surtout des programmes européens"" ainsi que ""la simplification des procédures pour les entreprises en vue de promouvoir les investissements, le développement vert, la recherche et l'innovation""."
fr-ud-train_12246,608,10,Wes,Wes,2,y,C'est son second mariage après avoir divorcé de Wes Parker en 1999.
fr-ud-train_12247,609,14,chevaliers,chevalier,1,y,C'est maintenant aux 4 cristaux de lumières de choisir leurs 4 chevaliers afin d'empêcher la progression de ce Nuage de Ténèbres.
fr-ud-train_12248,610,3,Metaxas,Metaxas,2,y,"Bien que Metaxas soit opposé à l'invasion de l'Asie Mineure dans le cadre de la Grande Idée, son vocabulaire à propos des minorités grecques des pays adjacents et dans ses réponses aux menaces de ses voisins était fortement nationaliste."
fr-ud-train_12248,610,15,cadre,cadre,1,y,"Bien que Metaxas soit opposé à l'invasion de l'Asie Mineure dans le cadre de la Grande Idée, son vocabulaire à propos des minorités grecques des pays adjacents et dans ses réponses aux menaces de ses voisins était fortement nationaliste."
fr-ud-train_12248,610,42,voisins,voisin,1,y,"Bien que Metaxas soit opposé à l'invasion de l'Asie Mineure dans le cadre de la Grande Idée, son vocabulaire à propos des minorités grecques des pays adjacents et dans ses réponses aux menaces de ses voisins était fortement nationaliste."
fr-ud-train_12249,611,15,nom,nom,40,y,"Le nom d'US Airways est apparu le 12 novembre 1996, auparavant le nom était USAir en 1979, lui-même provenant de Allegheny Airlines en 1953."
fr-ud-train_12249,611,17,USAir,USAir,2,y,"Le nom d'US Airways est apparu le 12 novembre 1996, auparavant le nom était USAir en 1979, lui-même provenant de Allegheny Airlines en 1953."
fr-ud-train_12250,612,7,Hugues,Hugues,6,y,"La version française, écrite par Hugues de Courson et Patrick Modiano, intitulée À cloche-pied sur la Grande Muraille de Chine, reste inédite en France."
fr-ud-train_12250,612,11,Patrick,Patrick,12,y,"La version française, écrite par Hugues de Courson et Patrick Modiano, intitulée À cloche-pied sur la Grande Muraille de Chine, reste inédite en France."
fr-ud-train_12252,614,15,personnes,personne,75,y,Une constante est néanmoins présente partout : une même langue est parlée par les personnes qui se regroupent autour d'une table.
fr-ud-train_12253,615,1,Jusqu',jusque,4,y,Jusqu'à quatre joueurs peuvent participer en local.
fr-ud-train_12253,615,4,joueurs,joueur,1,y,Jusqu'à quatre joueurs peuvent participer en local.
fr-ud-train_12254,616,1,Sébastien,Sébastien,42,y,"Sébastien Brebel, né en 1971 à Argenteuil dans le Val-d'Oise, est un écrivain et philosophe français."
fr-ud-train_12254,616,15,écrivain,écrivain,1,y,"Sébastien Brebel, né en 1971 à Argenteuil dans le Val-d'Oise, est un écrivain et philosophe français."
fr-ud-train_12254,616,17,philosophe,philosophe,11,y,"Sébastien Brebel, né en 1971 à Argenteuil dans le Val-d'Oise, est un écrivain et philosophe français."
fr-ud-train_12255,617,16,André,André,6,y,"Du temps où il enseignait tout en faisant de la radio de nuit, André Paillé préparait ses cours et faisait ses corrections pendant les parties musicales de son émission nocturne."
fr-ud-train_12256,618,15,Christine,Christine,2,y,"Douce France est la version régionale de l'émission Union Libre, présentée par Christine Bravo de septembre 2002 à juin 2003 le samedi à 19 heures sur France 2, avec de nouveaux chroniqueurs :"
fr-ud-train_12258,620,5,pilotes,pilote,1,y,"En contrepartie, les pilotes chaussés par le pneumatique Michelin seraient inéligibles à inscrire des points."
fr-ud-train_12259,621,33,garçons,garçon,1,y,Le lieu retenu pour cette exposition n'avait pas été choisi au hasard : elle avait lieu dans la salle polyvalente qui n'est autre que l'ancienne école des garçons.
fr-ud-train_12263,625,2,moines,moine,1,y,"Les moines célèbres du Sud, plus souvent chinois que missionnaires étrangers contrairement au Nord, tenaient à leur indépendance et n'étaient en général pas membres de l'administration."
fr-ud-train_12263,625,27,général,général,1,y,"Les moines célèbres du Sud, plus souvent chinois que missionnaires étrangers contrairement au Nord, tenaient à leur indépendance et n'étaient en général pas membres de l'administration."
fr-ud-train_12264,626,3,rumeur,rumeur,4,y,"Une autre rumeur veut que le nom du groupe se réfère à la tour Eiffel et qu'il devait être initialement « Eiffel 1665 » (1665 étant le nombre de marches de la tour Eiffel), le manager aurait ensuite demandé à raccourcir le nom en « Eiffel 65 » car cela sonnait mieux."
fr-ud-train_12264,626,10,groupe,groupe,1,y,"Une autre rumeur veut que le nom du groupe se réfère à la tour Eiffel et qu'il devait être initialement « Eiffel 1665 » (1665 étant le nombre de marches de la tour Eiffel), le manager aurait ensuite demandé à raccourcir le nom en « Eiffel 65 » car cela sonnait mieux."
fr-ud-train_12265,627,11,Parti,parti,1,y,"Il forme alors une coalition noire-jaune avec le Parti démocrate de Sarre (FDP/DPS), disposant de 26 sièges."
fr-ud-train_12266,628,15,vous,vous,5,y,"Il faut venir y manger au moins une fois dans votre vie, vous ne pourrez pas le regretter :)"
fr-ud-train_12267,629,2,Chili,Chili,4,y,"Le Chili, confronté notamment aux luttes des Mapuches contre l'exploitation forestière, a vu l'entrée en vigueur en 2009, vingt ans après sa promulgation, de la Convention 169."
fr-ud-train_12268,630,3,ministre,ministre,1,y,"Le nouveau ministre de la Santé Xavier Bertrand est même allé plus loin, recommandant à ""tous ceux qui ont pris du Mediator"" de consulter leur médecin traitant."
fr-ud-train_12268,630,7,Xavier,Xavier,2,y,"Le nouveau ministre de la Santé Xavier Bertrand est même allé plus loin, recommandant à ""tous ceux qui ont pris du Mediator"" de consulter leur médecin traitant."
fr-ud-train_12268,630,29,médecin,médecin,1,y,"Le nouveau ministre de la Santé Xavier Bertrand est même allé plus loin, recommandant à ""tous ceux qui ont pris du Mediator"" de consulter leur médecin traitant."
fr-ud-train_12269,631,1,On,on,5,y,On a essentiellement utilisé le trajet et le lit du Roosendaalse Vliet historique.
fr-ud-train_12270,632,1,Jacques,Jacques,42,y,"Jacques Louis Valon, marquis de Mimeure, né le 19 novembre 1659 à Dijon et mort le 3 mars 1719, est un militaire, poète, traducteur français et Académicien français."
fr-ud-train_12270,632,25,militaire,militaire,1,y,"Jacques Louis Valon, marquis de Mimeure, né le 19 novembre 1659 à Dijon et mort le 3 mars 1719, est un militaire, poète, traducteur français et Académicien français."
fr-ud-train_12270,632,27,poète,poète,11,y,"Jacques Louis Valon, marquis de Mimeure, né le 19 novembre 1659 à Dijon et mort le 3 mars 1719, est un militaire, poète, traducteur français et Académicien français."
fr-ud-train_12270,632,29,traducteur,traducteur,11,y,"Jacques Louis Valon, marquis de Mimeure, né le 19 novembre 1659 à Dijon et mort le 3 mars 1719, est un militaire, poète, traducteur français et Académicien français."
fr-ud-train_12270,632,32,Académicien,académicien,10,y,"Jacques Louis Valon, marquis de Mimeure, né le 19 novembre 1659 à Dijon et mort le 3 mars 1719, est un militaire, poète, traducteur français et Académicien français."
fr-ud-train_12271,633,1,On,on,5,y,"On retrouve quelques similarités avec Twin Peaks, à tel point que de nombreuses critiques se réfèrent à Wild Palms en utilisant l'expression ""Twin Palms""."
fr-ud-train_12272,634,1,Pius,Pius,2,y,"Pius est qualifié pour les Jeux olympiques de Hong Kong avec Nobless M après qu'Ideo du Thot, le cheval de Beat Mändli, se soit blessé."
fr-ud-train_12272,634,12,Nobless,Nobless,2,y,"Pius est qualifié pour les Jeux olympiques de Hong Kong avec Nobless M après qu'Ideo du Thot, le cheval de Beat Mändli, se soit blessé."
fr-ud-train_12272,634,24,Beat,Beat,2,y,"Pius est qualifié pour les Jeux olympiques de Hong Kong avec Nobless M après qu'Ideo du Thot, le cheval de Beat Mändli, se soit blessé."
fr-ud-train_12272,634,27,se,soi,4,y,"Pius est qualifié pour les Jeux olympiques de Hong Kong avec Nobless M après qu'Ideo du Thot, le cheval de Beat Mändli, se soit blessé."
fr-ud-train_12273,635,1,Béby,Béby,40,y,"Béby Frediani, ou Aristodemo Frediani, est un clown d'origine italienne, né à Bielefeld (Allemagne) en 1880, mort à Castres (Tarn) en 1958."
fr-ud-train_12273,635,10,clown,clown,1,y,"Béby Frediani, ou Aristodemo Frediani, est un clown d'origine italienne, né à Bielefeld (Allemagne) en 1880, mort à Castres (Tarn) en 1958."
fr-ud-train_12275,637,36,Friedrich,Friedrich,6,y,"Le château de Kartlow (Schloß Kartlow) est un château néogothique allemand situé à Kartlow dans l'arrondissement du Plateau des lacs mecklembourgeois, près de Kruckow (Mecklembourg-Poméranie-Occidentale) construit par Friedrich Hitzig."
fr-ud-train_12276,638,35,journalistes,journaliste,1,y,"Le premier étage, terminé en 1990 comprend une tribune sur trois rangs surplombant les stands et insonorisée par un mur de verre, une salle de presse et des bureaux pouvant accueillir 370 journalistes, et supporte une terrasse, elle-même couverte."
fr-ud-train_12277,639,2,opposition,opposition,74,y,"L'opposition qui regroupe de larges milieux traditionnellement francophiles, accusent le gouvernement de M. Nicolas Sarkozy, d'avoir porté au pouvoir et soutenu le général Mohamed Ould Abdel Aziz."
