id_sentence_conll,index_phrase,index_token,form,lemma,score,annotation,phrase
fr-ud-train_00531,530,15,homme,homme,1,y,"Les élus français, dont certains sont des militants des droits de l'homme, ont été unanimes pour dénoncer l'État français qui apporte son soutien au Maroc et qui continue d'opposer son veto sur la mise sur pied d'un mécanisme de surveillance et de protection des droits de l'homme dans les territoires sahraouis occupés dans la dernière résolution du Conseil de sécurité de l'ONU."
fr-ud-train_00531,530,57,homme,homme,1,y,"Les élus français, dont certains sont des militants des droits de l'homme, ont été unanimes pour dénoncer l'État français qui apporte son soutien au Maroc et qui continue d'opposer son veto sur la mise sur pied d'un mécanisme de surveillance et de protection des droits de l'homme dans les territoires sahraouis occupés dans la dernière résolution du Conseil de sécurité de l'ONU."
fr-ud-train_00532,531,12,Dub,Dub,2,y,C'est un peu le reflet de la pallette sonore de Dub Wiser.
fr-ud-train_00535,534,1,Mikao,Mikao,2,y,"Mikao Usui épousa Sadako Suzuki et ils auront deux enfants : un fils, Fuji et une fille, Tushiko."
fr-ud-train_00535,534,4,Sadako,Sadako,2,y,"Mikao Usui épousa Sadako Suzuki et ils auront deux enfants : un fils, Fuji et une fille, Tushiko."
fr-ud-train_00535,534,10,enfants,enfant,1,y,"Mikao Usui épousa Sadako Suzuki et ils auront deux enfants : un fils, Fuji et une fille, Tushiko."
fr-ud-train_00535,534,13,fils,fils,1,y,"Mikao Usui épousa Sadako Suzuki et ils auront deux enfants : un fils, Fuji et une fille, Tushiko."
fr-ud-train_00535,534,15,Fuji,Fuji,2,y,"Mikao Usui épousa Sadako Suzuki et ils auront deux enfants : un fils, Fuji et une fille, Tushiko."
fr-ud-train_00535,534,18,fille,fille,11,y,"Mikao Usui épousa Sadako Suzuki et ils auront deux enfants : un fils, Fuji et une fille, Tushiko."
fr-ud-train_00536,535,4,on,on,5,y,"En effet, on aperçoit sur un côté le roi Narmer portant la couronne blanche de Haute-Égypte et sur l'autre le même pharaon portant la couronne rouge de la Basse-Égypte."
fr-ud-train_00536,535,10,roi,roi,1,y,"En effet, on aperçoit sur un côté le roi Narmer portant la couronne blanche de Haute-Égypte et sur l'autre le même pharaon portant la couronne rouge de la Basse-Égypte."
fr-ud-train_00536,535,11,Narmer,Narmer,2,n,"En effet, on aperçoit sur un côté le roi Narmer portant la couronne blanche de Haute-Égypte et sur l'autre le même pharaon portant la couronne rouge de la Basse-Égypte."
fr-ud-train_00536,535,21,autre,autre,1,n,"En effet, on aperçoit sur un côté le roi Narmer portant la couronne blanche de Haute-Égypte et sur l'autre le même pharaon portant la couronne rouge de la Basse-Égypte."
fr-ud-train_00537,536,14,j',moi,1,y,"Professionnalisme et qualité, voilà les mots qui conviennent pour l'accompagnement dont j'ai bénéficié."
fr-ud-train_00538,537,1,Alard,Alard,2,y,"Alard seigneur de Blaregnies, et pair du Cambrésis, mort sans postérité, dont il est fait mention dans une charte du comté de Hainaut de l'an 1143."
fr-ud-train_00538,537,2,seigneur,seigneur,1,y,"Alard seigneur de Blaregnies, et pair du Cambrésis, mort sans postérité, dont il est fait mention dans une charte du comté de Hainaut de l'an 1143."
fr-ud-train_00538,537,7,pair,pair,11,y,"Alard seigneur de Blaregnies, et pair du Cambrésis, mort sans postérité, dont il est fait mention dans une charte du comté de Hainaut de l'an 1143."
fr-ud-train_00540,539,24,tribunal,tribunal,4,y,"Total a été condamné à 200 millions d'euros de dommages et intérêts ainsi que quatre millions d'euros d'amende par un tribunal de Djibouti dans une affaire de pollution marine, a-t-on appris vendredi auprès d'un porte-parole du groupe pétrolier français."
fr-ud-train_00540,539,35,-t-on,on,1,y,"Total a été condamné à 200 millions d'euros de dommages et intérêts ainsi que quatre millions d'euros d'amende par un tribunal de Djibouti dans une affaire de pollution marine, a-t-on appris vendredi auprès d'un porte-parole du groupe pétrolier français."
fr-ud-train_00540,539,44,groupe,groupe,1,y,"Total a été condamné à 200 millions d'euros de dommages et intérêts ainsi que quatre millions d'euros d'amende par un tribunal de Djibouti dans une affaire de pollution marine, a-t-on appris vendredi auprès d'un porte-parole du groupe pétrolier français."
fr-ud-train_00541,540,2,ils,eux,4,y,Certes ils peuvent demander maintenant : Quels vrais intérêts ?
fr-ud-train_00542,541,6,Georgios,Georgios,2,y,Il comptait parmi ses membres Georgios Koundouriotis ou Andréas Londos.
fr-ud-train_00542,541,9,Andréas,Andréas,12,y,Il comptait parmi ses membres Georgios Koundouriotis ou Andréas Londos.
fr-ud-train_00543,542,2,Turquie,Turquie,4,y,"La Turquie, dont plusieurs ressortissants figureraient parmi les victimes, a accusé Israël d'avoir commis un acte de ""terrorisme d'Etat"" et rappelé son ambassadeur à Tel-Aviv."
fr-ud-train_00543,542,6,ressortissants,ressortissant,5,y,"La Turquie, dont plusieurs ressortissants figureraient parmi les victimes, a accusé Israël d'avoir commis un acte de ""terrorisme d'Etat"" et rappelé son ambassadeur à Tel-Aviv."
fr-ud-train_00543,542,10,victimes,victime,1,y,"La Turquie, dont plusieurs ressortissants figureraient parmi les victimes, a accusé Israël d'avoir commis un acte de ""terrorisme d'Etat"" et rappelé son ambassadeur à Tel-Aviv."
fr-ud-train_00543,542,14,Israël,Israël,4,y,"La Turquie, dont plusieurs ressortissants figureraient parmi les victimes, a accusé Israël d'avoir commis un acte de ""terrorisme d'Etat"" et rappelé son ambassadeur à Tel-Aviv."
fr-ud-train_00544,543,13,gouvernement,gouvernement,1,y,La question de confiance doit être posée à l'ensemble du gouvernement et non à une seule personne.
fr-ud-train_00544,543,19,personne,personne,1,y,La question de confiance doit être posée à l'ensemble du gouvernement et non à une seule personne.
fr-ud-train_00547,546,6,Claire,Claire,2,y,Il affirme en outre que Claire Thibout « ne s'est pas du tout rétractée » mais a seulement « nuancé » ses propos et suspecte le ministère de l'Intérieur ou le parquet d'avoir fait fuiter de façon orientée les PV d'auditions de sa cliente afin de tenter de la décrédibiliser.
fr-ud-train_00547,546,29,ministère,ministère,4,y,Il affirme en outre que Claire Thibout « ne s'est pas du tout rétractée » mais a seulement « nuancé » ses propos et suspecte le ministère de l'Intérieur ou le parquet d'avoir fait fuiter de façon orientée les PV d'auditions de sa cliente afin de tenter de la décrédibiliser.
fr-ud-train_00547,546,35,parquet,parquet,10,y,Il affirme en outre que Claire Thibout « ne s'est pas du tout rétractée » mais a seulement « nuancé » ses propos et suspecte le ministère de l'Intérieur ou le parquet d'avoir fait fuiter de façon orientée les PV d'auditions de sa cliente afin de tenter de la décrédibiliser.
fr-ud-train_00547,546,49,cliente,cliente,1,y,Il affirme en outre que Claire Thibout « ne s'est pas du tout rétractée » mais a seulement « nuancé » ses propos et suspecte le ministère de l'Intérieur ou le parquet d'avoir fait fuiter de façon orientée les PV d'auditions de sa cliente afin de tenter de la décrédibiliser.
fr-ud-train_00549,548,1,C',ce,40,y,"C'est un excellent médecin, très à l'écoute de ses patients."
fr-ud-train_00549,548,5,médecin,médecin,1,y,"C'est un excellent médecin, très à l'écoute de ses patients."
fr-ud-train_00549,548,13,patients,patient,1,y,"C'est un excellent médecin, très à l'écoute de ses patients."
fr-ud-train_00551,550,1,Cuba,Cuba,4,y,Cuba a décidé de n'inscrire aucun combattant pour cette épreuve en représailles à la fuite de deux boxeurs cubains au Brésil pendant les Jeux panaméricains 2007.
fr-ud-train_00551,550,19,boxeurs,boxeur,1,y,Cuba a décidé de n'inscrire aucun combattant pour cette épreuve en représailles à la fuite de deux boxeurs cubains au Brésil pendant les Jeux panaméricains 2007.
fr-ud-train_00554,553,18,petite-fille,petite-fille,1,y,"Le tableau est conservé par sa descendance jusqu'en 1949, quand il est légué par sa petite-fille Eugénie Bonaparte, princesse de la Moskowa, au musée national du château de Malmaison (inventaire MM 7149)."
fr-ud-train_00554,553,19,Eugénie,Eugénie,2,y,"Le tableau est conservé par sa descendance jusqu'en 1949, quand il est légué par sa petite-fille Eugénie Bonaparte, princesse de la Moskowa, au musée national du château de Malmaison (inventaire MM 7149)."
fr-ud-train_00554,553,22,princesse,princesse,1,y,"Le tableau est conservé par sa descendance jusqu'en 1949, quand il est légué par sa petite-fille Eugénie Bonaparte, princesse de la Moskowa, au musée national du château de Malmaison (inventaire MM 7149)."
fr-ud-train_00556,555,1,Bryon,Bryon,2,y,Bryon Anthony McCane naît en 1976 d'une mère italienne et d'un père afro-américain.
fr-ud-train_00556,555,9,mère,mère,1,y,Bryon Anthony McCane naît en 1976 d'une mère italienne et d'un père afro-américain.
fr-ud-train_00556,555,14,père,père,1,y,Bryon Anthony McCane naît en 1976 d'une mère italienne et d'un père afro-américain.
fr-ud-train_00559,558,1,C',ce,40,n,"C'est une lecture fondée sur une analyse économique, qui nie la spécificité du politique."
fr-ud-train_00559,558,4,lecture,lecture,74,n,"C'est une lecture fondée sur une analyse économique, qui nie la spécificité du politique."
fr-ud-train_00559,558,17,politique,politique,1,n,"C'est une lecture fondée sur une analyse économique, qui nie la spécificité du politique."
fr-ud-train_00566,565,1,Ryan,Ryan,42,y,"Ryan Merriman est un acteur américain né le 10 avril 1983 à Choctaw, Oklahoma (États-Unis)."
fr-ud-train_00566,565,5,acteur,acteur,1,y,"Ryan Merriman est un acteur américain né le 10 avril 1983 à Choctaw, Oklahoma (États-Unis)."
fr-ud-train_00568,567,16,Rafał,Rafał,2,y,"Il fait sa rentrée sur le terrain à la mi-temps, à la place de Rafał Murawski, son capitaine en club."
fr-ud-train_00568,567,20,capitaine,capitaine,1,y,"Il fait sa rentrée sur le terrain à la mi-temps, à la place de Rafał Murawski, son capitaine en club."
fr-ud-train_00569,568,18,personnage,personnage,1,y,"Dans ce type de narration, l'histoire est racontée du point de vue du personnage principal et seules les choses vécues ou pensées par ce personnage sont décrites."
fr-ud-train_00569,568,29,personnage,personnage,5,y,"Dans ce type de narration, l'histoire est racontée du point de vue du personnage principal et seules les choses vécues ou pensées par ce personnage sont décrites."
fr-ud-train_00570,569,1,Sastre,Sastre,2,y,Sastre passe la ligne d'arrivée en solitaire et s'empare du maillot jaune avec 1 minute et 24 secondes d'avance sur Fränk Schleck et 1 minute et 34 secondes d'avance sur Cadel Evans.
fr-ud-train_00570,569,8,solitaire,solitaire,1,y,Sastre passe la ligne d'arrivée en solitaire et s'empare du maillot jaune avec 1 minute et 24 secondes d'avance sur Fränk Schleck et 1 minute et 34 secondes d'avance sur Cadel Evans.
fr-ud-train_00570,569,25,Fränk,Fränk,2,y,Sastre passe la ligne d'arrivée en solitaire et s'empare du maillot jaune avec 1 minute et 24 secondes d'avance sur Fränk Schleck et 1 minute et 34 secondes d'avance sur Cadel Evans.
fr-ud-train_00570,569,36,Cadel,Cadel,2,y,Sastre passe la ligne d'arrivée en solitaire et s'empare du maillot jaune avec 1 minute et 24 secondes d'avance sur Fränk Schleck et 1 minute et 34 secondes d'avance sur Cadel Evans.
fr-ud-train_00572,571,9,amis,ami,1,y,"Franc-maçon, initié dans la loge les Vrais amis réunis de Carcassonne, Irénée Bonnafous rejoignit dès son arrivée à Montauban, La Parfaite Union au grade de compagnon."
fr-ud-train_00572,571,14,Irénée,Irénée,2,y,"Franc-maçon, initié dans la loge les Vrais amis réunis de Carcassonne, Irénée Bonnafous rejoignit dès son arrivée à Montauban, La Parfaite Union au grade de compagnon."
fr-ud-train_00572,571,30,compagnon,compagnon,1,y,"Franc-maçon, initié dans la loge les Vrais amis réunis de Carcassonne, Irénée Bonnafous rejoignit dès son arrivée à Montauban, La Parfaite Union au grade de compagnon."
fr-ud-train_00573,572,1,Jean-Claude,Jean-Claude,2,y,"Jean-Claude Barbarant y entre sur le contingent des représentants désignés par son syndicat qui, la même année, a changé l'appellation SNI en SNI-PEGC : Syndicat national des instituteurs et professeurs d'enseignement général de collège."
fr-ud-train_00573,572,10,représentants,représentant,1,y,"Jean-Claude Barbarant y entre sur le contingent des représentants désignés par son syndicat qui, la même année, a changé l'appellation SNI en SNI-PEGC : Syndicat national des instituteurs et professeurs d'enseignement général de collège."
fr-ud-train_00573,572,33,instituteurs,instituteur,1,y,"Jean-Claude Barbarant y entre sur le contingent des représentants désignés par son syndicat qui, la même année, a changé l'appellation SNI en SNI-PEGC : Syndicat national des instituteurs et professeurs d'enseignement général de collège."
fr-ud-train_00573,572,35,professeurs,professeur,11,y,"Jean-Claude Barbarant y entre sur le contingent des représentants désignés par son syndicat qui, la même année, a changé l'appellation SNI en SNI-PEGC : Syndicat national des instituteurs et professeurs d'enseignement général de collège."
fr-ud-train_00575,574,34,partis,parti,5,y,"Aux élections législatives de la même année, le PSD arrive en tête des suffrages mais comme il n'a pas la majorité des sièges, tous les autres grands partis s'unissent dans l'alliance Justice et Vérité qui forme le gouvernement, repoussant le PSD dans l'opposition."
fr-ud-train_00575,574,46,gouvernement,gouvernement,1,y,"Aux élections législatives de la même année, le PSD arrive en tête des suffrages mais comme il n'a pas la majorité des sièges, tous les autres grands partis s'unissent dans l'alliance Justice et Vérité qui forme le gouvernement, repoussant le PSD dans l'opposition."
fr-ud-train_00576,575,3,on,on,1,y,"Étrangement, on trouve la présence de la 2066 en 1925 et cette machine sera incorporé au parc de la SNCF en 1938 sous le numéro 1-030 TA 66."
fr-ud-train_00577,576,2,but,but,74,n,"Le but marqué en seconde mi-temps par Gianluca Zambrotta, qui donne l'avantage à la Juve, est anecdotique quant à la qualification."
fr-ud-train_00577,576,8,Gianluca,Gianluca,2,y,"Le but marqué en seconde mi-temps par Gianluca Zambrotta, qui donne l'avantage à la Juve, est anecdotique quant à la qualification."
fr-ud-train_00578,577,13,Dmitry,Dmitry,2,y,"C'est ainsi que le 23 décembre 2011, l'arrivée de Dmitry Rybolovlev est officialisée après plusieurs semaines de négociations."
fr-ud-train_00579,578,1,Adams,Adams,4,y,"Adams et les siens remportent alors la Coupe du centenaire du Manitoba--en anglais--en battant les Rangers de Gloucester, hôtes du tournoi."
fr-ud-train_00579,578,17,anglais,anglais,1,n,"Adams et les siens remportent alors la Coupe du centenaire du Manitoba--en anglais--en battant les Rangers de Gloucester, hôtes du tournoi."
fr-ud-train_00579,578,26,hôtes,hôte,1,y,"Adams et les siens remportent alors la Coupe du centenaire du Manitoba--en anglais--en battant les Rangers de Gloucester, hôtes du tournoi."
fr-ud-train_00581,580,5,partis,parti,5,y,Pour autant les différents partis composant la majorité de gauche voient leur poids modifié.
fr-ud-train_00582,581,2,auteurs,auteur,5,y,Les auteurs de l'étude notent que « la volatilité est toutefois devenue la nouvelle norme ».
fr-ud-train_00583,582,5,Christopher,Christopher,2,y,Le film produit par Christopher Nolan sortira le 14 juin 2013.
fr-ud-train_00584,583,37,train,train,1,n,"La flotte était impressionnante mais techniquement dépassée, alors que les premiers cuirassés dreadnought étaient déjà entrés en service et que le premier dreadnought de l'US Navy, l'USS South Carolina, était en train d'être terminé."
fr-ud-train_00585,584,39,économistes,économiste,4,y,"""Les mesures annoncées devraient rapporter autour de 6,6 milliards d'euros à l'Etat sur les deux prochaines années, puis l'effet s'épuisera rapidement à 1,1 milliard de recettes par an"", relèvent les économistes d'Exane BNP Paribas dans une note publiée mardi."
fr-ud-train_00586,585,9,saint,saint,3,y,"La chapelle sert à célébrer le souvenir de saint Louis tous les ans, le 25 août."
fr-ud-train_00588,587,32,inscription,inscription,4,n,"Il semble d'ailleurs qu'au IVe siècle av. J.-C., le métier demporos constitue, davantage qu'auparavant, un motif de fierté : à Halicarnasse, une inscription rédigée par un emporos nommé Phaineos remercie Aphrodite de lui avoir permis de s'enrichir en tant que « grand marchand sur la mer » ;"
fr-ud-train_00588,587,36,emporos,emporos,4,y,"Il semble d'ailleurs qu'au IVe siècle av. J.-C., le métier demporos constitue, davantage qu'auparavant, un motif de fierté : à Halicarnasse, une inscription rédigée par un emporos nommé Phaineos remercie Aphrodite de lui avoir permis de s'enrichir en tant que « grand marchand sur la mer » ;"
fr-ud-train_00588,587,38,Phaineos,Phaineos,2,y,"Il semble d'ailleurs qu'au IVe siècle av. J.-C., le métier demporos constitue, davantage qu'auparavant, un motif de fierté : à Halicarnasse, une inscription rédigée par un emporos nommé Phaineos remercie Aphrodite de lui avoir permis de s'enrichir en tant que « grand marchand sur la mer » ;"
fr-ud-train_00588,587,40,Aphrodite,Aphrodite,6,y,"Il semble d'ailleurs qu'au IVe siècle av. J.-C., le métier demporos constitue, davantage qu'auparavant, un motif de fierté : à Halicarnasse, une inscription rédigée par un emporos nommé Phaineos remercie Aphrodite de lui avoir permis de s'enrichir en tant que « grand marchand sur la mer » ;"
fr-ud-train_00588,587,42,lui,lui,4,y,"Il semble d'ailleurs qu'au IVe siècle av. J.-C., le métier demporos constitue, davantage qu'auparavant, un motif de fierté : à Halicarnasse, une inscription rédigée par un emporos nommé Phaineos remercie Aphrodite de lui avoir permis de s'enrichir en tant que « grand marchand sur la mer » ;"
fr-ud-train_00588,587,46,s',soi,4,y,"Il semble d'ailleurs qu'au IVe siècle av. J.-C., le métier demporos constitue, davantage qu'auparavant, un motif de fierté : à Halicarnasse, une inscription rédigée par un emporos nommé Phaineos remercie Aphrodite de lui avoir permis de s'enrichir en tant que « grand marchand sur la mer » ;"
fr-ud-train_00588,587,53,marchand,marchand,1,y,"Il semble d'ailleurs qu'au IVe siècle av. J.-C., le métier demporos constitue, davantage qu'auparavant, un motif de fierté : à Halicarnasse, une inscription rédigée par un emporos nommé Phaineos remercie Aphrodite de lui avoir permis de s'enrichir en tant que « grand marchand sur la mer » ;"
fr-ud-train_00589,588,7,personnes,personne,1,y,"En 2010, le nombre de personnes incarcérées dans la maison d'arrêt s'élève à environ 2200 tandis que le nombre de places serait de 1700."
fr-ud-train_00590,589,5,on,on,5,y,"À l'extérieur, on remarque immédiatement la puissante façade, de style Renaissance, encadrée par deux tours : la Grosse Tour (1542-1590), inachevée par faute de financements, alterne étages dorique et ionique, tandis que la tour nord s'élève en une profusion de sculptures évoquant le style baroque."
fr-ud-train_00590,589,23,Tour,tour,4,n,"À l'extérieur, on remarque immédiatement la puissante façade, de style Renaissance, encadrée par deux tours : la Grosse Tour (1542-1590), inachevée par faute de financements, alterne étages dorique et ionique, tandis que la tour nord s'élève en une profusion de sculptures évoquant le style baroque."
fr-ud-train_00591,590,1,Allison,Allison,42,y,"Allison Lamoureux est une joueuse canadienne de rugby à XV, née le 5 août 1985, de 1 m 75 pour 93 kg, occupant le poste de pilier aux Toronto Irish Canadians."
fr-ud-train_00591,590,5,joueuse,joueuse,1,y,"Allison Lamoureux est une joueuse canadienne de rugby à XV, née le 5 août 1985, de 1 m 75 pour 93 kg, occupant le poste de pilier aux Toronto Irish Canadians."
fr-ud-train_00597,596,40,dette,dette,74,n,"L'économie est d'abord dans un bon moment avec une croissance économique de plus de 3,5% (2005 : + 3,6%, 2006 : + 4,0%, 2007 : + 3,6%) et une dette qui respecte les limites de l'Union européenne, réduit jusqu'à 36,1%) fin 2007."
fr-ud-train_00599,598,13,vous,vous,1,y,"Bref, comme la cuisine n'a rien d'exceptionnel, ne vous y arrêtez pas !"
fr-ud-train_00602,601,5,E-concept,E-concept,4,y,"Pendant 7 mois, E-concept s'est occupé de mon ordinateur sans jamais trouver le problème mais tout en me faisant payer des pièces inutiles et très chères."
fr-ud-train_00602,601,20,me,moi,1,y,"Pendant 7 mois, E-concept s'est occupé de mon ordinateur sans jamais trouver le problème mais tout en me faisant payer des pièces inutiles et très chères."
fr-ud-train_00604,603,14,il,lui,4,y,"En voyage à Vienne pour réaliser un projet de chemin de fer, il rencontre l'un des maîtres de la Sécession viennoise, l'architecte Josef Hoffmann dont il partage les goûts avant-gardistes."
fr-ud-train_00604,603,17,un,un,4,y,"En voyage à Vienne pour réaliser un projet de chemin de fer, il rencontre l'un des maîtres de la Sécession viennoise, l'architecte Josef Hoffmann dont il partage les goûts avant-gardistes."
fr-ud-train_00604,603,28,Josef,Josef,2,y,"En voyage à Vienne pour réaliser un projet de chemin de fer, il rencontre l'un des maîtres de la Sécession viennoise, l'architecte Josef Hoffmann dont il partage les goûts avant-gardistes."
fr-ud-train_00606,605,2,groupe,groupe,5,y,"Le groupe Loco Locass invite Samian à interpréter sa chanson sur la scène de la Place des Arts de Montréal, lors de l'événement Loco Locass Symphonique."
fr-ud-train_00606,605,6,Samian,Samian,6,y,"Le groupe Loco Locass invite Samian à interpréter sa chanson sur la scène de la Place des Arts de Montréal, lors de l'événement Loco Locass Symphonique."
fr-ud-train_00607,606,2,Dieu,Dieu,4,y,"Le Dieu utilise sa puissance pour retourner le cours de la bataille, extermine l'armée barbare, sauve Kratos, et fait de lui son serviteur."
fr-ud-train_00607,606,20,Kratos,Kratos,2,y,"Le Dieu utilise sa puissance pour retourner le cours de la bataille, extermine l'armée barbare, sauve Kratos, et fait de lui son serviteur."
fr-ud-train_00608,607,6,Comyn,Comyn,42,y,"Entre 1141 et 1143, Comyn est évêque « de facto », et contrôle le château de l'évêque, mais sa présence est mal perçue par le chapitre."
fr-ud-train_00608,607,8,évêque,évêque,1,y,"Entre 1141 et 1143, Comyn est évêque « de facto », et contrôle le château de l'évêque, mais sa présence est mal perçue par le chapitre."
fr-ud-train_00608,607,20,évêque,évêque,1,y,"Entre 1141 et 1143, Comyn est évêque « de facto », et contrôle le château de l'évêque, mais sa présence est mal perçue par le chapitre."
fr-ud-train_00608,607,30,chapitre,chapitre,4,y,"Entre 1141 et 1143, Comyn est évêque « de facto », et contrôle le château de l'évêque, mais sa présence est mal perçue par le chapitre."
fr-ud-train_00609,608,1,On,on,5,y,On avance le chiffre de 10 milliards €.
fr-ud-train_00611,610,10,Labraid,Labraid,4,y,"Dans le récit du Livre de Leinster, Labraid invite Cobthach, avec 30 rois d'Irlande à le visiter, et il fait bâtir pendant un an, une maison entièrement en acier, à Dind Ríg afin de les recevoir."
fr-ud-train_00611,610,12,Cobthach,Cobthach,4,y,"Dans le récit du Livre de Leinster, Labraid invite Cobthach, avec 30 rois d'Irlande à le visiter, et il fait bâtir pendant un an, une maison entièrement en acier, à Dind Ríg afin de les recevoir."
fr-ud-train_00611,610,16,rois,roi,1,y,"Dans le récit du Livre de Leinster, Labraid invite Cobthach, avec 30 rois d'Irlande à le visiter, et il fait bâtir pendant un an, une maison entièrement en acier, à Dind Ríg afin de les recevoir."
fr-ud-train_00611,610,38,Dind,Dind,2,n,"Dans le récit du Livre de Leinster, Labraid invite Cobthach, avec 30 rois d'Irlande à le visiter, et il fait bâtir pendant un an, une maison entièrement en acier, à Dind Ríg afin de les recevoir."
fr-ud-train_00613,612,3,chef,chef,5,y,Ce jeune chef charismatique et intelligent lève une petite armée et inflige des échecs aux Espagnols.
fr-ud-train_00613,612,17,Espagnols,espagnol,4,y,Ce jeune chef charismatique et intelligent lève une petite armée et inflige des échecs aux Espagnols.
fr-ud-train_00618,617,4,Menelik,Menelik,2,y,"En 1865, Menelik s'échappe de Meqdela où il a été élevé à la cour ;"
fr-ud-train_00620,619,1,Il,lui,4,y,Il participe à une formation dans un atelier de taille de marbre à Carrare en Italie en 2002.
fr-ud-train_00623,622,33,M.,M.,2,y,"« La construction d'un Maghreb arabe fondé sur la solidarité et la complémentarité constitue un atout essentiel pour l'instauration d'un développement solidaire dans l'espace méditerranéen », considérait M. Kamel Morjane, le chef de la diplomatie tunisienne, jeudi dernier, à l'occasion de la réunion des ministres des Affaires étrangères du groupe des 5 +5 tenue à Tunis."
fr-ud-train_00623,622,38,chef,chef,1,y,"« La construction d'un Maghreb arabe fondé sur la solidarité et la complémentarité constitue un atout essentiel pour l'instauration d'un développement solidaire dans l'espace méditerranéen », considérait M. Kamel Morjane, le chef de la diplomatie tunisienne, jeudi dernier, à l'occasion de la réunion des ministres des Affaires étrangères du groupe des 5 +5 tenue à Tunis."
fr-ud-train_00623,622,55,ministres,ministre,1,y,"« La construction d'un Maghreb arabe fondé sur la solidarité et la complémentarité constitue un atout essentiel pour l'instauration d'un développement solidaire dans l'espace méditerranéen », considérait M. Kamel Morjane, le chef de la diplomatie tunisienne, jeudi dernier, à l'occasion de la réunion des ministres des Affaires étrangères du groupe des 5 +5 tenue à Tunis."
fr-ud-train_00623,622,62,groupe,groupe,1,y,"« La construction d'un Maghreb arabe fondé sur la solidarité et la complémentarité constitue un atout essentiel pour l'instauration d'un développement solidaire dans l'espace méditerranéen », considérait M. Kamel Morjane, le chef de la diplomatie tunisienne, jeudi dernier, à l'occasion de la réunion des ministres des Affaires étrangères du groupe des 5 +5 tenue à Tunis."
fr-ud-train_00624,623,1,Colm,Colm,42,y,"Colm Christopher Tucker, né le 22 décembre 1952 à Limerick et mort le 11 janvier 2012, est un joueur de rugby à XV qui joue avec l'équipe d'Irlande de 1979 à 1980 évoluant au poste de troisième ligne aile."
fr-ud-train_00624,623,21,joueur,joueur,75,y,"Colm Christopher Tucker, né le 22 décembre 1952 à Limerick et mort le 11 janvier 2012, est un joueur de rugby à XV qui joue avec l'équipe d'Irlande de 1979 à 1980 évoluant au poste de troisième ligne aile."
fr-ud-train_00624,623,30,équipe,équipe,1,y,"Colm Christopher Tucker, né le 22 décembre 1952 à Limerick et mort le 11 janvier 2012, est un joueur de rugby à XV qui joue avec l'équipe d'Irlande de 1979 à 1980 évoluant au poste de troisième ligne aile."
fr-ud-train_00627,626,1,Erysiphe,Erysiphe,2,n,Erysiphe alphitoides (anciennement Microsphaera alphitoides) est une des espèces de champignons responsables de l'oïdium du chêne.
fr-ud-train_00627,626,5,Microsphaera,Microsphaera,2,n,Erysiphe alphitoides (anciennement Microsphaera alphitoides) est une des espèces de champignons responsables de l'oïdium du chêne.
fr-ud-train_00628,627,1,Giovanni,Giovanni,2,y,"Giovanni Galeone commence sa carrière d'entraineur à 34 ans, en Serie D avec Pordenone Calcio durant la saison 1975/1976, il obtient la 11e place."
fr-ud-train_00628,627,7,entraineur,entraîneur,1,y,"Giovanni Galeone commence sa carrière d'entraineur à 34 ans, en Serie D avec Pordenone Calcio durant la saison 1975/1976, il obtient la 11e place."
fr-ud-train_00630,629,12,père,père,1,y,"Il a reçu les premiers rudiments de musique probablement de son père, Orazio Pollarolo, un organiste attaché d'abord à l'église des Santi Nazaro e Celso de Brescia, puis à la cathédrale de la cité."
fr-ud-train_00630,629,14,Orazio,Orazio,2,y,"Il a reçu les premiers rudiments de musique probablement de son père, Orazio Pollarolo, un organiste attaché d'abord à l'église des Santi Nazaro e Celso de Brescia, puis à la cathédrale de la cité."
fr-ud-train_00630,629,18,organiste,organiste,1,y,"Il a reçu les premiers rudiments de musique probablement de son père, Orazio Pollarolo, un organiste attaché d'abord à l'église des Santi Nazaro e Celso de Brescia, puis à la cathédrale de la cité."
fr-ud-train_00630,629,32,Brescia,Brescia,2,n,"Il a reçu les premiers rudiments de musique probablement de son père, Orazio Pollarolo, un organiste attaché d'abord à l'église des Santi Nazaro e Celso de Brescia, puis à la cathédrale de la cité."
fr-ud-train_00632,631,2,gare,gare,4,n,La gare dispose d'une voie de garage avec un quai d'embarquement.
fr-ud-train_00633,632,7,anglais,anglais,1,n,Cette dernière entrée est en moyen anglais et non en vieil anglais.
fr-ud-train_00633,632,12,anglais,anglais,1,n,Cette dernière entrée est en moyen anglais et non en vieil anglais.
fr-ud-train_00635,634,24,bouviers,bouvier,1,y,"Cette légende est aussi à l'origine du nom du quartier de Matabiau, c'est à cet endroit que les bouviers auraient tué le fameux taureau."
fr-ud-train_00635,634,29,taureau,taureau,4,n,"Cette légende est aussi à l'origine du nom du quartier de Matabiau, c'est à cet endroit que les bouviers auraient tué le fameux taureau."
fr-ud-train_00636,635,13,traité,traité,4,n,"Il a été institué pour une durée ""illimitée"" par le traité Euratom, signé le 25 mars 1957 par les six pays membres de la Communauté européenne du charbon et de l'acier (CECA), et est entrée en vigueur le 1er janvier 1958)."
