id_sentence_conll,index_phrase,index_token,form,lemma,score,annotation,phrase
fr-ud-train_06040,241,1,Mattin,Mattin,42,y,"Mattin Auzqui, né le 6 septembre 1982, est un joueur de rugby à XV français qui évolue au poste de pilier au sein de l'effectif de l'US Dax (1,75 m pour 115 kg)."
fr-ud-train_06040,241,12,joueur,joueur,1,y,"Mattin Auzqui, né le 6 septembre 1982, est un joueur de rugby à XV français qui évolue au poste de pilier au sein de l'effectif de l'US Dax (1,75 m pour 115 kg)."
fr-ud-train_06040,241,30,effectif,effectif,1,y,"Mattin Auzqui, né le 6 septembre 1982, est un joueur de rugby à XV français qui évolue au poste de pilier au sein de l'effectif de l'US Dax (1,75 m pour 115 kg)."
fr-ud-train_06042,243,9,phénomène,phénomène,4,y,"Dans un autre ordre d'idées, un phénomène populaire invite plusieurs Canadiens à leur migration dans les États du sud des États-Unis tels que l'Arizona et la Floride, dans les pays des Caraïbes et de l'Océanie ainsi que sur l'île de Vancouver où les hivers sont généralement plus doux."
fr-ud-train_06042,243,13,Canadiens,canadien,4,y,"Dans un autre ordre d'idées, un phénomène populaire invite plusieurs Canadiens à leur migration dans les États du sud des États-Unis tels que l'Arizona et la Floride, dans les pays des Caraïbes et de l'Océanie ainsi que sur l'île de Vancouver où les hivers sont généralement plus doux."
fr-ud-train_06043,244,1,Olivier,Olivier,2,y,Olivier Weissler y voyait un avantage plus immédiat.
fr-ud-train_06044,245,3,catégories,catégorie,5,y,"Les deux catégories de shirk peuvent être apparentes ou visibles, dans ce cas on parle de shirk Dahir, pour le shirk caché on parle de shirk Khafi."
fr-ud-train_06044,245,15,on,on,5,y,"Les deux catégories de shirk peuvent être apparentes ou visibles, dans ce cas on parle de shirk Dahir, pour le shirk caché on parle de shirk Khafi."
fr-ud-train_06044,245,25,on,on,5,y,"Les deux catégories de shirk peuvent être apparentes ou visibles, dans ce cas on parle de shirk Dahir, pour le shirk caché on parle de shirk Khafi."
fr-ud-train_06045,246,2,personne,personne,1,y,Presque personne n'a dormi chez lui.
fr-ud-train_06049,250,2,champion,champion,1,y,Ce champion d'Europe en salle 1975 a concouru sous les couleurs de la Tchécoslovaquie.
fr-ud-train_06051,252,1,J',moi,1,y,J'ai gagné plusieurs clients grâce aux actions de prospection téléphonique.
fr-ud-train_06051,252,5,clients,client,1,y,J'ai gagné plusieurs clients grâce aux actions de prospection téléphonique.
fr-ud-train_06052,253,15,Vladimir,Vladimir,2,y,"Pour rappel, lors de l'offensive de l'OTAN contre la Libye, Vladimir Poutine a qualifié la résolution onusienne de déficiente et imparfaite."
fr-ud-train_06053,254,3,Zeus,Zeus,2,y,"La société Zeus qu'il dirige contracte avec la fédération kazakhe de cyclisme, détentrice de la licence ProTour, pour gérer l'équipe Astana jusqu'en 2010."
fr-ud-train_06053,254,5,il,lui,4,y,"La société Zeus qu'il dirige contracte avec la fédération kazakhe de cyclisme, détentrice de la licence ProTour, pour gérer l'équipe Astana jusqu'en 2010."
fr-ud-train_06053,254,15,détentrice,détentrice,1,y,"La société Zeus qu'il dirige contracte avec la fédération kazakhe de cyclisme, détentrice de la licence ProTour, pour gérer l'équipe Astana jusqu'en 2010."
fr-ud-train_06053,254,24,équipe,équipe,1,y,"La société Zeus qu'il dirige contracte avec la fédération kazakhe de cyclisme, détentrice de la licence ProTour, pour gérer l'équipe Astana jusqu'en 2010."
fr-ud-train_06054,255,4,ils,eux,4,y,"De plus, ils veillent en tous temps à la quiétude du camping."
fr-ud-train_06056,257,1,Francis,Francis,42,y,"Francis De Taddeo, né le 19 décembre 1957 à Briey, est un entraîneur de football et un ancien footballeur français."
fr-ud-train_06056,257,15,entraîneur,entraîneur,1,y,"Francis De Taddeo, né le 19 décembre 1957 à Briey, est un entraîneur de football et un ancien footballeur français."
fr-ud-train_06056,257,21,footballeur,footballeur,11,y,"Francis De Taddeo, né le 19 décembre 1957 à Briey, est un entraîneur de football et un ancien footballeur français."
fr-ud-train_06057,258,8,on,on,1,y,Cette boutique est un vrai régal car on a envie de tout acheter tellement il y a de choix et la qualité est au rendez vous.
fr-ud-train_06058,259,16,il,lui,4,y,"Il a joué en Autriche et en Allemagne de 1990 à 1993, année où il met un terme à sa carrière."
fr-ud-train_06059,260,6,militaires,militaire,5,y,Il est enlevé par les militaires et transféré au Stade national en compagnie d'autres militants pro-Allende.
fr-ud-train_06062,263,1,Carlo,Carlo,2,y,Carlo Rosselli (1899-1937) était un intellectuel et un activiste socialiste italien célèbre pendant les années entre la Première Guerre mondiale et la Seconde Guerre mondiale.
fr-ud-train_06064,265,2,Lakers,Lakers,4,y,"Les Lakers s'imposent une nouvelle fois sur le parquet du Rose Garden, sur le score de 103 à 91, avec un nouveau double-double de O'Neal, Sabonis étant pour sa part limité à 14 points et 7 rebonds."
fr-ud-train_06066,267,3,il,lui,4,y,"Enrichi, il achète en 1650 Perrigny, une petite seigneurie proche de Dijon où il s'installe."
fr-ud-train_06066,267,16,il,lui,4,y,"Enrichi, il achète en 1650 Perrigny, une petite seigneurie proche de Dijon où il s'installe."
fr-ud-train_06067,268,2,personnage,personnage,1,y,"Le personnage et le nom de Jar Jar Binks est une idée de Jett, le jeune fils à l'époque de George Lucas, réalisateur du film."
fr-ud-train_06067,268,5,nom,nom,10,y,"Le personnage et le nom de Jar Jar Binks est une idée de Jett, le jeune fils à l'époque de George Lucas, réalisateur du film."
fr-ud-train_06067,268,14,Jett,Jett,2,y,"Le personnage et le nom de Jar Jar Binks est une idée de Jett, le jeune fils à l'époque de George Lucas, réalisateur du film."
fr-ud-train_06067,268,18,fils,fils,1,y,"Le personnage et le nom de Jar Jar Binks est une idée de Jett, le jeune fils à l'époque de George Lucas, réalisateur du film."
fr-ud-train_06067,268,23,George,George,2,y,"Le personnage et le nom de Jar Jar Binks est une idée de Jett, le jeune fils à l'époque de George Lucas, réalisateur du film."
fr-ud-train_06067,268,26,réalisateur,réalisateur,1,y,"Le personnage et le nom de Jar Jar Binks est une idée de Jett, le jeune fils à l'époque de George Lucas, réalisateur du film."
fr-ud-train_06068,269,15,autre,autre,1,y,Pourquoi revendre son entreprise il y a 6 ans et aujourd'hui en recréer une autre pour la conccurencer ?
fr-ud-train_06069,270,1,Il,lui,4,y,Il publie tout d'abord différentes nouvelles dans des magazines sous son nom ou sous le pseudonyme de Jaime Sandaval.
fr-ud-train_06069,270,19,Jaime,Jaime,2,y,Il publie tout d'abord différentes nouvelles dans des magazines sous son nom ou sous le pseudonyme de Jaime Sandaval.
fr-ud-train_06070,271,10,Sheila,Sheila,2,y,L'Amour pour seule prière est une chanson de Sheila proposée pour la sortie de l'intégrale de cette artiste en 2006.
fr-ud-train_06070,271,20,artiste,artiste,1,y,L'Amour pour seule prière est une chanson de Sheila proposée pour la sortie de l'intégrale de cette artiste en 2006.
fr-ud-train_06071,272,7,Marsyas,Marsyas,2,y,"Pour avoir tranché en faveur de Marsyas, le roi Midas reçoit pour sa part une paire d'oreilles d'âne."
fr-ud-train_06071,272,10,roi,roi,1,y,"Pour avoir tranché en faveur de Marsyas, le roi Midas reçoit pour sa part une paire d'oreilles d'âne."
fr-ud-train_06071,272,11,Midas,Midas,2,y,"Pour avoir tranché en faveur de Marsyas, le roi Midas reçoit pour sa part une paire d'oreilles d'âne."
fr-ud-train_06073,274,15,assemblée,assemblée,1,y,"Il prend également, et cette fois-ci seul et sans vote de l'assemblée, des décisions règlementaires, appelées Règlements locaux (規則, Kisoku), dont les contrevenants s'exposent qu'à des amendes ne montant que jusqu'à 50 000 yens."
fr-ud-train_06073,274,32,contrevenants,contrevenant,4,y,"Il prend également, et cette fois-ci seul et sans vote de l'assemblée, des décisions règlementaires, appelées Règlements locaux (規則, Kisoku), dont les contrevenants s'exposent qu'à des amendes ne montant que jusqu'à 50 000 yens."
fr-ud-train_06075,276,1,Moi,moi,1,y,"Moi j'ai trouvé ça tellement convainquant que j'ai obtenu de Jean-Marie Molitor, directeur de Monde et Vie, la permission de publier ce texte ici, sur Métablog."
fr-ud-train_06075,276,2,j',moi,1,y,"Moi j'ai trouvé ça tellement convainquant que j'ai obtenu de Jean-Marie Molitor, directeur de Monde et Vie, la permission de publier ce texte ici, sur Métablog."
fr-ud-train_06075,276,9,j',moi,5,y,"Moi j'ai trouvé ça tellement convainquant que j'ai obtenu de Jean-Marie Molitor, directeur de Monde et Vie, la permission de publier ce texte ici, sur Métablog."
fr-ud-train_06075,276,13,Jean-Marie,Jean-Marie,6,y,"Moi j'ai trouvé ça tellement convainquant que j'ai obtenu de Jean-Marie Molitor, directeur de Monde et Vie, la permission de publier ce texte ici, sur Métablog."
fr-ud-train_06075,276,16,directeur,directeur,1,y,"Moi j'ai trouvé ça tellement convainquant que j'ai obtenu de Jean-Marie Molitor, directeur de Monde et Vie, la permission de publier ce texte ici, sur Métablog."
fr-ud-train_06076,277,6,pape,pape,5,y,Des années plus tard le pape a voulu fermer ce couvent mais sans résultat.
fr-ud-train_06077,278,4,chansons,chanson,70,y,"Des dizaines de chansons qui « raillent les impostures », racontent des histoires sensibles, fraternelles, ironiques, qui vont à l'essentiel, ce que Philippe Corcuff appelle « l'utopie sceptique."
fr-ud-train_06077,278,9,impostures,imposture,4,y,"Des dizaines de chansons qui « raillent les impostures », racontent des histoires sensibles, fraternelles, ironiques, qui vont à l'essentiel, ce que Philippe Corcuff appelle « l'utopie sceptique."
fr-ud-train_06077,278,29,Philippe,Philippe,2,y,"Des dizaines de chansons qui « raillent les impostures », racontent des histoires sensibles, fraternelles, ironiques, qui vont à l'essentiel, ce que Philippe Corcuff appelle « l'utopie sceptique."
fr-ud-train_06078,279,15,firmes,firme,4,y,"L'université du MIT en a réalisé un atteignant 30 Wh/kg, les firmes japonaises Advanced Capacitor Technologies et JEOL annoncent avoir développé un supercondensateur d'une densité d'énergie de 20 Wh/kg."
fr-ud-train_06078,279,23,avoir,avoir,4,y,"L'université du MIT en a réalisé un atteignant 30 Wh/kg, les firmes japonaises Advanced Capacitor Technologies et JEOL annoncent avoir développé un supercondensateur d'une densité d'énergie de 20 Wh/kg."
fr-ud-train_06079,280,7,cardinal,cardinal,4,y,"De son côté, le quatrième cardinal, Jean Carrier, avait déclaré l'élection invalide pour cause de simonie et réunit à lui seul un conclave pour désigner un autre pontife à sa convenance l'antipape Benoît XIV."
fr-ud-train_06079,280,9,Jean,Jean,2,y,"De son côté, le quatrième cardinal, Jean Carrier, avait déclaré l'élection invalide pour cause de simonie et réunit à lui seul un conclave pour désigner un autre pontife à sa convenance l'antipape Benoît XIV."
fr-ud-train_06079,280,32,pontife,pontife,1,y,"De son côté, le quatrième cardinal, Jean Carrier, avait déclaré l'élection invalide pour cause de simonie et réunit à lui seul un conclave pour désigner un autre pontife à sa convenance l'antipape Benoît XIV."
fr-ud-train_06079,280,38,Benoît,Benoît,2,y,"De son côté, le quatrième cardinal, Jean Carrier, avait déclaré l'élection invalide pour cause de simonie et réunit à lui seul un conclave pour désigner un autre pontife à sa convenance l'antipape Benoît XIV."
fr-ud-train_06080,281,5,l'on,on,1,y,C'est ainsi que l'on fera progresser notre potentiel industriel régional.
fr-ud-train_06081,282,9,Écossais,écossais,4,y,"Il existe de nombreuses preuves montrant que les Écossais favorisent le pastoralisme dans la mesure où les seigneurs gaéliques préfèrent céder plus de terres aux colons parlant le français ou le moyen-anglais, s'accrochant avec acharnement aux régions plus élevées, ce qui pourrait avoir contribué à la division entre les Highlands et le Galloway qui a lieu à la fin du Moyen Âge."
fr-ud-train_06081,282,12,pastoralisme,pastoralisme,4,y,"Il existe de nombreuses preuves montrant que les Écossais favorisent le pastoralisme dans la mesure où les seigneurs gaéliques préfèrent céder plus de terres aux colons parlant le français ou le moyen-anglais, s'accrochant avec acharnement aux régions plus élevées, ce qui pourrait avoir contribué à la division entre les Highlands et le Galloway qui a lieu à la fin du Moyen Âge."
fr-ud-train_06081,282,18,seigneurs,seigneur,5,y,"Il existe de nombreuses preuves montrant que les Écossais favorisent le pastoralisme dans la mesure où les seigneurs gaéliques préfèrent céder plus de terres aux colons parlant le français ou le moyen-anglais, s'accrochant avec acharnement aux régions plus élevées, ce qui pourrait avoir contribué à la division entre les Highlands et le Galloway qui a lieu à la fin du Moyen Âge."
fr-ud-train_06081,282,27,colons,colon,4,y,"Il existe de nombreuses preuves montrant que les Écossais favorisent le pastoralisme dans la mesure où les seigneurs gaéliques préfèrent céder plus de terres aux colons parlant le français ou le moyen-anglais, s'accrochant avec acharnement aux régions plus élevées, ce qui pourrait avoir contribué à la division entre les Highlands et le Galloway qui a lieu à la fin du Moyen Âge."
fr-ud-train_06081,282,45,ce,ce,70,y,"Il existe de nombreuses preuves montrant que les Écossais favorisent le pastoralisme dans la mesure où les seigneurs gaéliques préfèrent céder plus de terres aux colons parlant le français ou le moyen-anglais, s'accrochant avec acharnement aux régions plus élevées, ce qui pourrait avoir contribué à la division entre les Highlands et le Galloway qui a lieu à la fin du Moyen Âge."
fr-ud-train_06082,283,1,Il,lui,4,y,"Il lance dès 1919 auprès de Clemenceau l'idée d'un plan industriel de modernisation, dit plan Clémentel."
fr-ud-train_06082,283,7,Clemenceau,Clemenceau,2,y,"Il lance dès 1919 auprès de Clemenceau l'idée d'un plan industriel de modernisation, dit plan Clémentel."
fr-ud-train_06082,283,19,Clémentel,Clémentel,2,y,"Il lance dès 1919 auprès de Clemenceau l'idée d'un plan industriel de modernisation, dit plan Clémentel."
fr-ud-train_06083,284,2,disciples,disciple,5,y,"Les disciples, tant monastiques que laïques, considèrent le vœu : « Que la lumière du Bouddha éclaire les trois mille mondes ;"
fr-ud-train_06083,284,19,Bouddha,Bouddha,2,y,"Les disciples, tant monastiques que laïques, considèrent le vœu : « Que la lumière du Bouddha éclaire les trois mille mondes ;"
fr-ud-train_06084,285,2,espèce,espèce,4,y,"Cette espèce vit en Amérique centrale, du Mexique au Guatemala."
fr-ud-train_06085,286,2,ATA,ATA,4,y,L'ATA a mis en place une norme permettant de regrouper les systèmes aéronautiques sous des rubriques communes pour tous les acteurs de l'aéronautique.
fr-ud-train_06085,286,22,acteurs,acteur,1,y,L'ATA a mis en place une norme permettant de regrouper les systèmes aéronautiques sous des rubriques communes pour tous les acteurs de l'aéronautique.
fr-ud-train_06086,287,1,David,David,2,y,"David Sloane, un pratiquant de kickboxing est libéré de prison par les autorités dans le but d'arrêter ce dangereux criminel."
fr-ud-train_06086,287,22,criminel,criminel,1,y,"David Sloane, un pratiquant de kickboxing est libéré de prison par les autorités dans le but d'arrêter ce dangereux criminel."
fr-ud-train_06089,290,1,Festival,festival,40,y,"Festival est Jón Tyril, ancien guitariste du groupe Clickhaze."
fr-ud-train_06089,290,3,Jón,Jón,2,y,"Festival est Jón Tyril, ancien guitariste du groupe Clickhaze."
fr-ud-train_06089,290,7,guitariste,guitariste,1,y,"Festival est Jón Tyril, ancien guitariste du groupe Clickhaze."
fr-ud-train_06089,290,10,groupe,groupe,1,y,"Festival est Jón Tyril, ancien guitariste du groupe Clickhaze."
fr-ud-train_06090,291,15,capitaine,capitaine,1,y,"Fondé le 26 février 1867, il a été nommé en hommage au capitaine Alexander Rush."
fr-ud-train_06090,291,16,Alexander,Alexander,2,y,"Fondé le 26 février 1867, il a été nommé en hommage au capitaine Alexander Rush."
fr-ud-train_06091,292,1,Il,lui,40,y,"Il devient bientôt le conseiller de confiance du Maharaja, et est bientôt autant recherché comme instructeur que comme guérisseur de yoga."
fr-ud-train_06091,292,5,conseiller,conseiller,1,y,"Il devient bientôt le conseiller de confiance du Maharaja, et est bientôt autant recherché comme instructeur que comme guérisseur de yoga."
fr-ud-train_06091,292,18,instructeur,instructeur,1,y,"Il devient bientôt le conseiller de confiance du Maharaja, et est bientôt autant recherché comme instructeur que comme guérisseur de yoga."
fr-ud-train_06091,292,21,guérisseur,guérisseur,1,y,"Il devient bientôt le conseiller de confiance du Maharaja, et est bientôt autant recherché comme instructeur que comme guérisseur de yoga."
fr-ud-train_06092,293,1,Andy,Andy,2,y,Andy Kaufman fut et reste une énigme.
fr-ud-train_06093,294,1,Nous,nous,1,y,Nous sommes entièrement satisfait du service et du logement.
fr-ud-train_06094,295,2,commission,commission,5,y,La commission a enregistré de nombreuses violations des droits humains pendant et après les événements.
fr-ud-train_06096,297,5,Mendelssohn,Mendelssohn,2,y,"La maison des Mendelssohn à Berlin est un lieu de rencontre pour l'élite intellectuelle que fréquenteront, entre autres Hegel, Heine, et son premier maître de musique, Carl Friedrich Zelter."
fr-ud-train_06096,297,15,élite,élite,1,y,"La maison des Mendelssohn à Berlin est un lieu de rencontre pour l'élite intellectuelle que fréquenteront, entre autres Hegel, Heine, et son premier maître de musique, Carl Friedrich Zelter."
fr-ud-train_06096,297,21,autres,autre,1,y,"La maison des Mendelssohn à Berlin est un lieu de rencontre pour l'élite intellectuelle que fréquenteront, entre autres Hegel, Heine, et son premier maître de musique, Carl Friedrich Zelter."
fr-ud-train_06096,297,22,Hegel,Hegel,6,y,"La maison des Mendelssohn à Berlin est un lieu de rencontre pour l'élite intellectuelle que fréquenteront, entre autres Hegel, Heine, et son premier maître de musique, Carl Friedrich Zelter."
fr-ud-train_06096,297,24,Heine,Heine,12,y,"La maison des Mendelssohn à Berlin est un lieu de rencontre pour l'élite intellectuelle que fréquenteront, entre autres Hegel, Heine, et son premier maître de musique, Carl Friedrich Zelter."
fr-ud-train_06096,297,29,maître,maître,10,y,"La maison des Mendelssohn à Berlin est un lieu de rencontre pour l'élite intellectuelle que fréquenteront, entre autres Hegel, Heine, et son premier maître de musique, Carl Friedrich Zelter."
fr-ud-train_06096,297,33,Carl,Carl,2,y,"La maison des Mendelssohn à Berlin est un lieu de rencontre pour l'élite intellectuelle que fréquenteront, entre autres Hegel, Heine, et son premier maître de musique, Carl Friedrich Zelter."
fr-ud-train_06097,298,8,bébé,bébé,5,y,"A ce moment, alors que le bébé hurle, effrayé par le bruit du verre cassé, on sonne à la porte."
fr-ud-train_06097,298,20,on,on,1,y,"A ce moment, alors que le bébé hurle, effrayé par le bruit du verre cassé, on sonne à la porte."
fr-ud-train_06098,299,2,les,eux,4,y,"Il les convainc de rentrer au Mali avec le maximum d'armes et, pendant l'été 2011, des déserteurs touaregs se rendaient, armés, au Mali."
fr-ud-train_06098,299,22,déserteurs,déserteur,4,y,"Il les convainc de rentrer au Mali avec le maximum d'armes et, pendant l'été 2011, des déserteurs touaregs se rendaient, armés, au Mali."
fr-ud-train_06099,300,7,évêque,évêque,5,y,Mais pour des raisons économiques l'évêque lui demanda un projet moins onéreux.
fr-ud-train_06099,300,8,lui,lui,4,y,Mais pour des raisons économiques l'évêque lui demanda un projet moins onéreux.
fr-ud-train_06101,302,4,Jirès,Jirès,2,y,"En club, Jirès Kembo se fait tout doucement sa place, obtenant davantage de titularisations avec Guy Lacombe en 2008-2009."
fr-ud-train_06101,302,18,Guy,Guy,2,y,"En club, Jirès Kembo se fait tout doucement sa place, obtenant davantage de titularisations avec Guy Lacombe en 2008-2009."
fr-ud-train_06102,303,14,otages,otage,1,y,Il a été également annoncé par l'organisation du GSPC que les otages ont été libérés contre certaines de ses exigences.
fr-ud-train_06104,305,2,projet,projet,4,y,"Le projet TIA effectuait des recherches, des développements, et intégrait des technologies pour agréger les données, suivre l'analyse des liens, développer des modèles descriptifs et prescriptifs en utilisant la technologie de data mining, et appliquer ces modèles à d'autres fichiers pour identifier les terroristes et les groupes de terroristes dans une véritable démarche de data mining."
fr-ud-train_06104,305,52,terroristes,terroriste,1,y,"Le projet TIA effectuait des recherches, des développements, et intégrait des technologies pour agréger les données, suivre l'analyse des liens, développer des modèles descriptifs et prescriptifs en utilisant la technologie de data mining, et appliquer ces modèles à d'autres fichiers pour identifier les terroristes et les groupes de terroristes dans une véritable démarche de data mining."
fr-ud-train_06104,305,55,groupes,groupe,11,y,"Le projet TIA effectuait des recherches, des développements, et intégrait des technologies pour agréger les données, suivre l'analyse des liens, développer des modèles descriptifs et prescriptifs en utilisant la technologie de data mining, et appliquer ces modèles à d'autres fichiers pour identifier les terroristes et les groupes de terroristes dans une véritable démarche de data mining."
fr-ud-train_06104,305,57,terroristes,terroriste,1,y,"Le projet TIA effectuait des recherches, des développements, et intégrait des technologies pour agréger les données, suivre l'analyse des liens, développer des modèles descriptifs et prescriptifs en utilisant la technologie de data mining, et appliquer ces modèles à d'autres fichiers pour identifier les terroristes et les groupes de terroristes dans une véritable démarche de data mining."
fr-ud-train_06106,307,4,Jean,Jean,2,y,"Le but de Jean Eudes n'est toutefois pas de créer un nouvel ordre religieux, mais simplement d'ouvrir une maison de refuge sur le modèle de celle qui existe, à Rouen par exemple ;"
fr-ud-train_06111,312,2,équipe,équipe,5,y,L'équipe participe aux épreuves des circuits continentaux et principalement les courses du calendrier de l'UCI Europe Tour.
fr-ud-train_06112,313,13,évêque,évêque,1,y,Un synode diocésain se tient en 1335 à l'initiative de l'évêque d'Orléans Jean III ou Jean IV.
fr-ud-train_06112,313,16,Jean,Jean,2,y,Un synode diocésain se tient en 1335 à l'initiative de l'évêque d'Orléans Jean III ou Jean IV.
fr-ud-train_06112,313,19,Jean,Jean,12,y,Un synode diocésain se tient en 1335 à l'initiative de l'évêque d'Orléans Jean III ou Jean IV.
fr-ud-train_06114,315,35,collège,collège,4,y,"C'était la Société Kappa Alpha (1825) (la plus vieille fraternité de la nation), la Société Sigma Phi (la première à lancer un second chapitre dans un autre collège) (1827) et Delta Phi (1827)."
fr-ud-train_06119,320,13,autobiographie,autobiographie,70,y,"Il en profite pour mettre la dernière main en prison à son autobiographie, Les Réprouvés, qui traite de la période 1918-1927 et qui est publiée par Ernst Rowohlt (Rowohlt-Verlag)."
fr-ud-train_06119,320,29,Ernst,Ernst,6,y,"Il en profite pour mettre la dernière main en prison à son autobiographie, Les Réprouvés, qui traite de la période 1918-1927 et qui est publiée par Ernst Rowohlt (Rowohlt-Verlag)."
fr-ud-train_06120,321,4,il,lui,4,y,"En fait, il utilisa une lunette astronomique Clark de 24 pouces si puissante que les turbulences de l'air créaient des artéfacts ou que luminosité insuffisante entraînait une fatigue visuelle créant des ombres des vaisseaux rétiniens (en forme de traits) sur cette même rétine."
fr-ud-train_06120,321,9,Clark,Clark,2,y,"En fait, il utilisa une lunette astronomique Clark de 24 pouces si puissante que les turbulences de l'air créaient des artéfacts ou que luminosité insuffisante entraînait une fatigue visuelle créant des ombres des vaisseaux rétiniens (en forme de traits) sur cette même rétine."
fr-ud-train_06121,322,12,se,soi,4,y,Il aura fallu attendre cette Journée mondiale de l'enfance pour se rappeler que même l'enfance n'échappe pas aux maux qui rongent la société.
fr-ud-train_06122,323,1,Fitzgerald,Fitzgerald,2,y,"Fitzgerald rejoint le club de Leigh en 1895, avant la formation de la fédération de la Northern Rugby Union."
fr-ud-train_06122,323,6,Leigh,Leigh,2,y,"Fitzgerald rejoint le club de Leigh en 1895, avant la formation de la fédération de la Northern Rugby Union."
fr-ud-train_06123,324,5,elle,lui,4,y,"Cinq ans plus tard elle acheta 35 appareils de plus, d'une version légèrement améliorée, qu'elle désigna cette fois ci L-27B."
fr-ud-train_06123,324,19,elle,lui,40,y,"Cinq ans plus tard elle acheta 35 appareils de plus, d'une version légèrement améliorée, qu'elle désigna cette fois ci L-27B."
fr-ud-train_06123,324,24,L-27B,L-27B,2,y,"Cinq ans plus tard elle acheta 35 appareils de plus, d'une version légèrement améliorée, qu'elle désigna cette fois ci L-27B."
fr-ud-train_06124,325,4,Paul,Paul,2,y,"En 1970, Paul McCartney déclare au Melody Maker : En 1971, McCartney fait appel à Laine pour créer avec lui le groupe Wings."
fr-ud-train_06124,325,15,McCartney,McCartney,2,y,"En 1970, Paul McCartney déclare au Melody Maker : En 1971, McCartney fait appel à Laine pour créer avec lui le groupe Wings."
fr-ud-train_06124,325,25,groupe,groupe,1,y,"En 1970, Paul McCartney déclare au Melody Maker : En 1971, McCartney fait appel à Laine pour créer avec lui le groupe Wings."
fr-ud-train_06125,326,5,il,lui,4,y,"En juillet 1990, il accuse publiquement certains dirigeants du Golfe de nuire à l'Irak en faisant baisser volontairement le prix du brut."
fr-ud-train_06125,326,9,dirigeants,dirigeant,5,y,"En juillet 1990, il accuse publiquement certains dirigeants du Golfe de nuire à l'Irak en faisant baisser volontairement le prix du brut."
fr-ud-train_06126,327,13,FIBA,FIBA,4,y,Elle a lieu tous les 2 ans et est organisée par la FIBA Afrique.
fr-ud-train_06127,328,2,commune,commune,4,y,La commune dispose d'une gendarmerie et d'un centre de secours.
fr-ud-train_06127,328,6,gendarmerie,gendarmerie,1,y,La commune dispose d'une gendarmerie et d'un centre de secours.
fr-ud-train_06128,329,2,père,père,1,y,Le père de Claire tira sur elle et Bob s'approcha de sa fille.
fr-ud-train_06128,329,4,Claire,Claire,2,y,Le père de Claire tira sur elle et Bob s'approcha de sa fille.
fr-ud-train_06128,329,9,Bob,Bob,2,y,Le père de Claire tira sur elle et Bob s'approcha de sa fille.
fr-ud-train_06128,329,14,fille,fille,1,y,Le père de Claire tira sur elle et Bob s'approcha de sa fille.
fr-ud-train_06129,330,8,cadre,cadre,1,y,Les batailles ont généralement lieu dans le cadre d'une guerre.
fr-ud-train_06130,331,1,Geophis,Geophis,2,y,Geophis isthmicus est une espèce de serpents de la famille des Colubridae.
fr-ud-train_06130,331,10,famille,famille,1,y,Geophis isthmicus est une espèce de serpents de la famille des Colubridae.
fr-ud-train_06131,332,4,on,on,5,y,"Plus tard, on recourra dans les archives départementales à l'ajout d'un astérisque à la cote des registres, pour éviter cette dispersion."
fr-ud-train_06132,333,18,femmes,femme,1,y,"Il était aussi ordonné à tous les nouveaux initiés de « s'abstenir de relations avec les femmes et, s'ils ne pouvaient contenir leur désir, de s'unir à des frères de l'Ordre »."
fr-ud-train_06132,333,22,ils,eux,4,y,"Il était aussi ordonné à tous les nouveaux initiés de « s'abstenir de relations avec les femmes et, s'ils ne pouvaient contenir leur désir, de s'unir à des frères de l'Ordre »."
fr-ud-train_06132,333,34,frères,frère,1,y,"Il était aussi ordonné à tous les nouveaux initiés de « s'abstenir de relations avec les femmes et, s'ils ne pouvaient contenir leur désir, de s'unir à des frères de l'Ordre »."
fr-ud-train_06133,334,3,Michael,Michael,2,y,"D'après Michael Barrier, la séquence de Bongo aurait été réalisée sous la direction de Jack Kinney qui supervisa celle de nombreux courts métrages de Dingo."
fr-ud-train_06133,334,9,Bongo,Bongo,2,y,"D'après Michael Barrier, la séquence de Bongo aurait été réalisée sous la direction de Jack Kinney qui supervisa celle de nombreux courts métrages de Dingo."
fr-ud-train_06133,334,17,Jack,Jack,2,y,"D'après Michael Barrier, la séquence de Bongo aurait été réalisée sous la direction de Jack Kinney qui supervisa celle de nombreux courts métrages de Dingo."
fr-ud-train_06134,335,14,président,président,1,y,"En 1873, pendant l'époque du cantonalisme, il fut élu président du comité administratif du canton de Cadix."
fr-ud-train_06134,335,17,comité,comité,1,y,"En 1873, pendant l'époque du cantonalisme, il fut élu président du comité administratif du canton de Cadix."
fr-ud-train_06136,337,1,Eugène,Eugène,42,y,"Eugène Pleasants Odum (né le 17 septembre 1913--mort le 10 août 2002) est un scientifique américain, pionnier de l'étude écologique des écosystèmes."
fr-ud-train_06136,337,19,scientifique,scientifique,1,y,"Eugène Pleasants Odum (né le 17 septembre 1913--mort le 10 août 2002) est un scientifique américain, pionnier de l'étude écologique des écosystèmes."
fr-ud-train_06137,338,15,nous,nous,5,y,"""Il y a déjà beaucoup à apprendre et à faire avec ce dont nous disposons actuellement au niveau moteur, système électronique et batterie"" assure Julien Schell."
fr-ud-train_06137,338,29,Julien,Julien,6,y,"""Il y a déjà beaucoup à apprendre et à faire avec ce dont nous disposons actuellement au niveau moteur, système électronique et batterie"" assure Julien Schell."
